duration,credit_amount,age,installment_rate,sex,target
7.0,1572.0,23.0,1,male,0
26.0,3119.0,20.0,1,male,1
32.0,2640.0,19.0,1,male,0
32.0,1594.0,27.0,3,male,1
42.0,2848.0,32.0,3,male,1
31.0,2042.0,19.0,1,male,1
20.0,5967.0,24.0,4,male,0
21.0,1404.0,35.0,1,male,1
33.0,1816.0,28.0,1,male,0
39.0,2465.0,25.0,2,female,0
41.0,1185.0,57.0,3,male,1
32.0,1382.0,45.0,4,male,0
51.0,1175.0,32.0,4,female,0
17.0,1574.0,38.0,2,male,1
28.0,1985.0,44.0,1,male,1
13.0,7257.0,29.0,3,male,0
20.0,5137.0,19.0,3,male,0
46.0,1126.0,52.0,4,male,0
7.0,1464.0,35.0,4,male,1
21.0,4528.0,33.0,2,female,1
20.0,1896.0,60.0,2,female,1
25.0,3060.0,44.0,3,male,0
31.0,2602.0,32.0,1,male,0
12.0,5513.0,42.0,3,female,1
15.0,5921.0,36.0,1,female,1
14.0,4349.0,22.0,2,male,1
9.0,2624.0,68.0,4,male,1
21.0,2844.0,24.0,3,male,0
14.0,2851.0,31.0,1,female,0
15.0,2568.0,37.0,4,male,0
9.0,967.0,61.0,1,male,0
4.0,1770.0,58.0,2,male,1
7.0,1049.0,39.0,1,male,1
7.0,2517.0,42.0,1,female,0
9.0,3306.0,68.0,1,male,0
4.0,3382.0,62.0,1,male,1
7.0,1396.0,32.0,3,male,1
44.0,3998.0,39.0,1,male,0
6.0,1175.0,32.0,1,female,0
29.0,2947.0,32.0,1,female,0
59.0,2363.0,40.0,2,female,1
38.0,2294.0,58.0,4,male,1
30.0,3797.0,29.0,3,female,0
18.0,4161.0,19.0,1,male,0
50.0,1682.0,19.0,1,male,1
21.0,2373.0,19.0,3,male,1
24.0,2454.0,31.0,4,male,1
4.0,3318.0,37.0,1,male,0
25.0,948.0,19.0,4,male,0
29.0,1153.0,19.0,4,female,1
4.0,7770.0,40.0,4,male,1
25.0,3661.0,39.0,1,male,1
28.0,2568.0,26.0,2,male,0
26.0,2397.0,34.0,1,female,0
6.0,2391.0,33.0,4,female,0
17.0,1364.0,45.0,1,male,1
39.0,2062.0,49.0,3,male,0
31.0,2340.0,19.0,3,female,0
5.0,1827.0,24.0,4,male,1
25.0,1743.0,47.0,2,female,1
4.0,1766.0,42.0,1,female,0
29.0,11404.0,30.0,4,female,0
38.0,3822.0,34.0,2,male,1
51.0,1327.0,33.0,1,female,1
15.0,1941.0,27.0,2,male,1
21.0,2789.0,27.0,1,female,1
20.0,1801.0,23.0,2,male,0
10.0,3332.0,20.0,1,male,1
10.0,7068.0,33.0,4,male,0
28.0,743.0,29.0,2,male,1
14.0,4352.0,45.0,2,female,0
20.0,2502.0,28.0,2,female,0
15.0,1162.0,19.0,1,male,1
14.0,1635.0,39.0,4,male,0
8.0,660.0,24.0,1,male,0
16.0,1185.0,37.0,4,female,0
34.0,5901.0,35.0,2,male,0
39.0,1330.0,23.0,2,female,0
47.0,804.0,20.0,4,male,0
4.0,2925.0,45.0,3,male,1
6.0,5021.0,21.0,4,female,1
33.0,5612.0,40.0,1,male,0
29.0,1081.0,45.0,1,female,1
12.0,1595.0,27.0,4,female,1
30.0,2175.0,28.0,4,male,1
22.0,3227.0,33.0,2,male,1
4.0,1410.0,32.0,4,male,1
28.0,3486.0,36.0,3,male,0
25.0,4447.0,22.0,4,female,0
22.0,2224.0,31.0,4,female,1
26.0,3191.0,31.0,2,male,1
4.0,5460.0,41.0,1,male,0
33.0,2135.0,39.0,1,male,1
22.0,4435.0,21.0,1,male,1
39.0,1964.0,38.0,4,female,1
25.0,2537.0,22.0,1,female,1
26.0,2428.0,23.0,4,male,0
12.0,2098.0,37.0,3,male,1
6.0,3083.0,19.0,1,male,0
26.0,2902.0,30.0,4,male,0
9.0,2470.0,36.0,3,male,0
27.0,2758.0,38.0,1,male,1
20.0,3407.0,47.0,1,male,1
4.0,1321.0,39.0,4,male,1
27.0,1432.0,34.0,2,male,0
33.0,2394.0,39.0,4,female,0
11.0,3444.0,34.0,2,male,0
8.0,1473.0,31.0,4,female,1
24.0,3345.0,37.0,2,male,1
15.0,1932.0,42.0,1,female,0
20.0,2128.0,58.0,3,female,1
5.0,3260.0,44.0,3,male,0
14.0,2464.0,43.0,1,male,0
16.0,1935.0,34.0,4,male,1
16.0,3235.0,29.0,3,male,0
38.0,2661.0,25.0,1,female,1
11.0,1604.0,33.0,3,male,0
4.0,660.0,46.0,3,male,1
6.0,4912.0,48.0,3,male,0
9.0,1743.0,36.0,1,female,1
27.0,2493.0,24.0,3,male,1
39.0,2903.0,40.0,2,male,1
22.0,1007.0,39.0,2,female,1
35.0,3581.0,36.0,1,male,1
11.0,3965.0,48.0,4,male,1
33.0,1820.0,52.0,4,male,1
20.0,2459.0,54.0,1,male,1
20.0,7347.0,45.0,3,female,1
14.0,1280.0,63.0,3,male,0
18.0,1312.0,37.0,3,female,0
34.0,2258.0,36.0,1,female,0
16.0,2135.0,37.0,3,male,1
27.0,1400.0,24.0,4,female,0
18.0,2471.0,40.0,2,male,0
15.0,1793.0,45.0,3,male,1
21.0,4506.0,33.0,1,male,1
4.0,4465.0,31.0,2,female,0
24.0,5959.0,19.0,2,male,1
25.0,6866.0,59.0,1,female,1
5.0,2174.0,29.0,1,male,0
18.0,1984.0,39.0,4,male,1
22.0,5626.0,50.0,1,male,1
7.0,4276.0,35.0,3,male,0
21.0,4053.0,47.0,1,female,1
31.0,1345.0,45.0,2,female,0
31.0,4532.0,33.0,1,female,1
22.0,3639.0,49.0,3,female,1
43.0,1690.0,53.0,1,female,0
33.0,3444.0,40.0,4,male,1
13.0,2007.0,47.0,3,male,0
22.0,2851.0,43.0,2,male,0
42.0,3067.0,50.0,1,male,1
29.0,1879.0,39.0,3,male,1
19.0,2611.0,33.0,2,female,0
33.0,1868.0,26.0,1,male,0
23.0,3324.0,35.0,2,male,1
13.0,2505.0,52.0,3,male,0
13.0,7859.0,50.0,1,female,1
17.0,1935.0,31.0,4,male,0
4.0,2143.0,38.0,3,female,1
16.0,1069.0,25.0,3,male,0
9.0,1156.0,30.0,3,male,0
16.0,1944.0,26.0,1,male,0
16.0,3107.0,19.0,2,male,0
26.0,907.0,22.0,3,male,0
20.0,1353.0,24.0,2,female,1
17.0,4858.0,27.0,2,female,1
22.0,5857.0,46.0,4,male,0
24.0,2258.0,34.0,3,male,1
13.0,3759.0,28.0,4,male,1
14.0,1327.0,44.0,3,male,0
20.0,6616.0,37.0,4,male,0
25.0,2639.0,19.0,4,male,0
26.0,4672.0,47.0,1,male,0
4.0,2544.0,34.0,1,male,1
12.0,2135.0,36.0,2,male,1
15.0,961.0,34.0,2,male,0
4.0,2000.0,30.0,1,male,1
20.0,11404.0,40.0,2,female,0
32.0,3599.0,36.0,1,female,1
8.0,3927.0,19.0,3,male,0
12.0,2684.0,46.0,3,male,0
34.0,2901.0,42.0,1,male,1
13.0,4631.0,19.0,4,male,1
16.0,1766.0,37.0,1,male,1
22.0,1802.0,24.0,4,male,1
19.0,3345.0,46.0,2,male,0
27.0,3321.0,21.0,4,male,1
25.0,2249.0,51.0,3,male,0
4.0,3241.0,25.0,4,male,1
29.0,3504.0,44.0,3,male,1
23.0,2422.0,49.0,1,female,0
39.0,2808.0,60.0,1,male,1
28.0,3019.0,40.0,1,male,0
13.0,2387.0,39.0,1,male,1
35.0,2498.0,43.0,3,male,0
17.0,3108.0,52.0,4,female,1
14.0,1076.0,40.0,3,female,1
20.0,2175.0,45.0,3,female,1
20.0,2769.0,67.0,4,female,1
15.0,3032.0,52.0,3,male,1
21.0,3504.0,39.0,4,male,1
12.0,1866.0,54.0,4,female,0
11.0,3961.0,44.0,3,female,0
44.0,4109.0,42.0,3,male,1
4.0,2473.0,41.0,4,male,1
35.0,1464.0,21.0,3,female,0
23.0,2046.0,39.0,3,female,0
4.0,2168.0,38.0,1,female,0
11.0,4352.0,53.0,2,male,1
4.0,2017.0,54.0,3,male,1
11.0,3209.0,21.0,3,female,0
35.0,1704.0,32.0,1,male,0
4.0,5263.0,32.0,1,male,0
28.0,1879.0,40.0,1,female,0
20.0,2082.0,34.0,2,male,1
5.0,3723.0,47.0,2,male,1
13.0,2804.0,19.0,1,male,1
36.0,808.0,43.0,1,male,0
12.0,2347.0,42.0,2,female,0
21.0,5059.0,42.0,3,male,0
8.0,754.0,51.0,4,male,0
15.0,2873.0,23.0,2,male,0
23.0,942.0,24.0,2,male,0
29.0,1428.0,34.0,4,female,0
4.0,808.0,44.0,4,male,1
30.0,3818.0,46.0,3,female,0
33.0,3941.0,29.0,1,female,1
13.0,3538.0,37.0,3,male,1
28.0,11404.0,36.0,4,female,0
10.0,1935.0,20.0,3,female,1
28.0,2311.0,53.0,1,male,1
23.0,3883.0,48.0,1,male,1
19.0,1089.0,48.0,4,female,1
32.0,2522.0,23.0,4,male,0
32.0,1140.0,36.0,3,male,0
23.0,3927.0,32.0,3,male,1
19.0,3944.0,45.0,1,male,1
32.0,2825.0,19.0,4,male,0
20.0,1459.0,44.0,3,male,1
51.0,826.0,37.0,4,male,0
4.0,1490.0,51.0,3,male,1
34.0,3731.0,31.0,3,male,0
38.0,1269.0,40.0,2,male,1
21.0,2365.0,31.0,3,male,1
4.0,1817.0,19.0,4,female,1
29.0,5059.0,31.0,4,male,1
21.0,1336.0,45.0,2,male,1
29.0,4468.0,49.0,4,male,0
38.0,1356.0,32.0,4,male,1
20.0,1958.0,32.0,4,male,1
18.0,3627.0,35.0,2,male,1
30.0,2130.0,38.0,1,male,0
14.0,1071.0,36.0,2,male,1
14.0,1831.0,32.0,2,male,1
23.0,2407.0,41.0,4,male,0
24.0,2135.0,66.0,1,male,1
33.0,3460.0,40.0,3,female,0
37.0,2962.0,51.0,4,male,0
23.0,2445.0,19.0,1,male,1
12.0,3240.0,41.0,4,female,0
47.0,1353.0,28.0,1,male,1
50.0,1921.0,58.0,1,female,1
34.0,854.0,46.0,3,male,0
4.0,1378.0,51.0,3,female,1
4.0,1721.0,36.0,3,female,1
24.0,936.0,42.0,2,female,0
4.0,2416.0,19.0,1,male,1
31.0,7635.0,37.0,4,female,1
26.0,5889.0,24.0,3,male,0
31.0,2493.0,46.0,2,male,0
23.0,3732.0,35.0,3,male,1
18.0,1490.0,19.0,1,female,0
7.0,3333.0,19.0,1,female,1
4.0,1954.0,23.0,1,female,1
42.0,3145.0,42.0,2,female,0
32.0,1692.0,42.0,1,male,0
4.0,3998.0,19.0,2,male,0
25.0,4276.0,28.0,1,male,0
16.0,5051.0,52.0,2,female,0
29.0,2013.0,39.0,4,female,1
27.0,1677.0,42.0,2,male,1
45.0,4335.0,44.0,2,male,1
5.0,2893.0,50.0,4,male,0
13.0,3782.0,49.0,3,male,0
39.0,5825.0,68.0,4,male,0
15.0,1490.0,27.0,2,female,1
34.0,3101.0,34.0,3,male,0
36.0,2225.0,38.0,1,male,0
18.0,2226.0,30.0,3,male,0
19.0,3150.0,41.0,4,female,1
32.0,3602.0,31.0,2,female,0
7.0,5707.0,63.0,3,male,1
4.0,4510.0,42.0,4,male,1
25.0,6960.0,36.0,1,female,1
5.0,3107.0,45.0,2,female,0
17.0,872.0,21.0,4,male,1
34.0,2791.0,43.0,3,male,1
34.0,1318.0,46.0,2,male,1
45.0,2604.0,36.0,2,male,1
28.0,2886.0,19.0,3,male,1
25.0,2459.0,39.0,1,female,1
10.0,6630.0,34.0,2,male,0
11.0,1633.0,36.0,3,female,0
4.0,1612.0,48.0,4,female,0
41.0,3265.0,36.0,2,female,1
13.0,3240.0,68.0,1,male,0
12.0,4018.0,45.0,2,male,0
4.0,2551.0,46.0,4,female,0
14.0,2947.0,44.0,3,female,0
16.0,3808.0,63.0,1,male,0
8.0,2948.0,34.0,3,male,1
24.0,3156.0,26.0,2,female,0
16.0,1886.0,42.0,3,male,1
16.0,774.0,41.0,4,female,0
4.0,2126.0,22.0,3,male,0
8.0,3504.0,58.0,1,female,0
33.0,1400.0,65.0,1,male,1
13.0,1745.0,43.0,1,male,1
4.0,4996.0,48.0,4,male,1
4.0,3717.0,27.0,3,male,0
38.0,3200.0,23.0,1,female,1
31.0,2285.0,33.0,1,male,0
19.0,1905.0,48.0,2,male,1
30.0,2728.0,25.0,1,male,1
12.0,954.0,31.0,3,male,0
27.0,1894.0,50.0,2,male,1
23.0,6156.0,35.0,1,male,1
12.0,3723.0,41.0,2,female,0
12.0,1396.0,25.0,1,male,1
22.0,3181.0,51.0,2,male,1
4.0,3731.0,46.0,3,male,1
33.0,1929.0,34.0,1,female,0
25.0,3184.0,25.0,4,male,1
4.0,1156.0,40.0,4,female,1
4.0,1899.0,36.0,2,male,0
4.0,1778.0,37.0,4,male,1
6.0,5205.0,48.0,1,male,0
21.0,2185.0,42.0,2,male,0
4.0,1835.0,34.0,1,male,0
7.0,1731.0,30.0,1,male,1
16.0,2447.0,50.0,4,female,1
16.0,6101.0,58.0,1,male,1
16.0,3462.0,28.0,4,female,1
11.0,2316.0,50.0,3,male,1
40.0,2469.0,58.0,1,female,0
11.0,4761.0,29.0,4,female,1
29.0,878.0,25.0,1,female,1
4.0,483.0,32.0,1,female,0
26.0,2008.0,51.0,4,male,1
42.0,1553.0,23.0,4,male,0
27.0,2147.0,42.0,1,female,0
4.0,2892.0,31.0,3,female,0
31.0,961.0,50.0,2,male,1
27.0,4008.0,25.0,2,male,1
12.0,2295.0,60.0,4,male,0
31.0,1111.0,42.0,3,male,0
32.0,2725.0,41.0,4,male,0
13.0,1958.0,39.0,2,male,1
28.0,3558.0,63.0,4,male,1
22.0,891.0,21.0,1,female,1
28.0,1162.0,50.0,2,female,0
22.0,7711.0,55.0,1,male,1
4.0,1576.0,25.0,3,male,0
23.0,2906.0,34.0,1,male,0
5.0,4679.0,33.0,1,male,0
5.0,5996.0,34.0,2,male,0
38.0,4506.0,39.0,1,female,0
19.0,1647.0,67.0,4,male,1
17.0,3191.0,33.0,1,male,0
4.0,3345.0,27.0,1,female,1
14.0,5072.0,62.0,3,male,0
24.0,4101.0,37.0,4,male,0
13.0,1663.0,25.0,4,male,0
10.0,1386.0,52.0,2,male,0
22.0,5612.0,46.0,3,female,1
12.0,1219.0,37.0,3,male,1
8.0,3392.0,36.0,2,male,1
4.0,3563.0,40.0,2,female,1
6.0,1218.0,41.0,1,male,0
20.0,2084.0,37.0,4,female,1
36.0,1461.0,60.0,2,male,0
15.0,5503.0,27.0,4,male,1
7.0,1427.0,33.0,4,female,0
18.0,3320.0,30.0,2,male,0
4.0,2140.0,39.0,1,male,0
11.0,4782.0,30.0,2,male,0
12.0,3323.0,60.0,4,male,0
24.0,3722.0,51.0,4,male,0
22.0,2738.0,52.0,2,female,0
24.0,5660.0,32.0,3,male,0
11.0,1833.0,42.0,2,male,1
38.0,4212.0,34.0,4,female,0
20.0,3119.0,53.0,1,male,1
12.0,2745.0,32.0,4,male,1
22.0,2602.0,26.0,4,male,0
12.0,842.0,24.0,2,male,0
28.0,4128.0,39.0,1,male,1
11.0,3339.0,44.0,2,male,0
21.0,6093.0,33.0,3,female,0
42.0,3150.0,28.0,1,male,0
34.0,1673.0,63.0,4,male,0
30.0,3935.0,36.0,3,male,1
17.0,1349.0,49.0,1,female,0
12.0,1604.0,28.0,4,male,1
16.0,2991.0,25.0,3,male,1
30.0,1210.0,50.0,4,female,0
32.0,5205.0,36.0,2,male,1
24.0,3150.0,31.0,3,female,1
33.0,2025.0,28.0,1,male,1
7.0,1328.0,35.0,1,female,0
34.0,4915.0,33.0,4,male,1
4.0,2478.0,53.0,3,male,1
7.0,7770.0,40.0,1,male,1
12.0,1742.0,45.0,2,male,1
13.0,2253.0,35.0,3,male,1
21.0,1805.0,19.0,4,female,0
59.0,1395.0,42.0,3,female,1
16.0,2464.0,48.0,4,male,0
44.0,2379.0,30.0,1,male,0
11.0,7859.0,45.0,1,male,0
37.0,2141.0,26.0,3,male,0
12.0,3418.0,57.0,4,male,0
32.0,2718.0,42.0,3,female,1
24.0,1313.0,68.0,3,male,0
30.0,1973.0,50.0,4,female,1
21.0,6694.0,30.0,3,male,1
4.0,3794.0,28.0,1,male,0
9.0,4103.0,27.0,2,male,0
21.0,1473.0,53.0,1,male,0
31.0,5717.0,24.0,1,female,0
14.0,2471.0,38.0,4,female,1
17.0,1480.0,34.0,2,male,0
30.0,1754.0,28.0,1,female,1
9.0,2391.0,38.0,1,female,1
22.0,2930.0,35.0,3,male,1
21.0,3019.0,55.0,1,male,1
30.0,5218.0,43.0,3,female,0
4.0,3657.0,60.0,3,female,1
16.0,1183.0,49.0,2,male,0
41.0,3731.0,32.0,2,male,1
4.0,544.0,35.0,1,female,0
17.0,3019.0,21.0,1,male,0
17.0,2446.0,34.0,2,male,0
10.0,1579.0,19.0,3,male,0
11.0,4799.0,29.0,3,male,0
8.0,2583.0,39.0,1,male,1
45.0,2801.0,40.0,1,male,0
22.0,1588.0,42.0,2,male,1
28.0,3499.0,34.0,2,male,0
12.0,1723.0,34.0,4,female,0
4.0,1227.0,42.0,1,male,1
33.0,2107.0,49.0,2,male,1
31.0,3878.0,40.0,1,male,0
9.0,1919.0,59.0,1,male,1
6.0,6764.0,32.0,3,female,0
40.0,2182.0,53.0,3,male,1
29.0,4411.0,43.0,3,female,0
19.0,3520.0,48.0,4,male,0
30.0,5097.0,60.0,1,female,0
44.0,1984.0,39.0,4,female,1
32.0,3926.0,35.0,4,male,0
35.0,4980.0,38.0,1,male,1
32.0,1451.0,32.0,2,female,0
19.0,1735.0,19.0,1,male,0
12.0,936.0,21.0,1,male,1
45.0,2082.0,39.0,4,female,1
4.0,1457.0,25.0,3,male,0
13.0,4506.0,46.0,3,male,0
25.0,979.0,37.0,2,male,1
12.0,1349.0,38.0,4,female,0
20.0,904.0,62.0,3,female,0
21.0,1082.0,33.0,1,female,1
24.0,3610.0,51.0,1,male,1
29.0,1511.0,46.0,2,female,1
39.0,1930.0,47.0,4,male,1
46.0,5108.0,26.0,3,female,1
28.0,3869.0,30.0,1,female,0
24.0,3070.0,32.0,1,male,0
25.0,3125.0,25.0,2,male,0
14.0,2605.0,25.0,3,male,1
15.0,7859.0,38.0,3,female,0
22.0,4168.0,45.0,4,female,0
31.0,3508.0,45.0,2,male,0
35.0,4431.0,60.0,4,male,0
14.0,5097.0,31.0,2,female,1
28.0,3143.0,37.0,1,female,0
26.0,2685.0,24.0,4,male,1
46.0,1745.0,44.0,3,female,0
35.0,3507.0,41.0,4,female,0
35.0,1890.0,41.0,2,male,0
7.0,6146.0,51.0,4,male,1
8.0,2306.0,28.0,1,female,1
21.0,2620.0,19.0,2,male,1
29.0,2501.0,66.0,2,female,0
4.0,992.0,25.0,4,male,1
26.0,1118.0,31.0,3,male,1
27.0,4330.0,23.0,3,female,0
28.0,3231.0,30.0,4,male,1
41.0,3557.0,19.0,3,male,1
4.0,1053.0,37.0,1,male,0
8.0,3005.0,34.0,3,female,1
28.0,1835.0,26.0,1,male,0
15.0,4052.0,28.0,1,female,1
27.0,2258.0,47.0,1,male,1
31.0,2052.0,36.0,4,female,0
4.0,2059.0,53.0,4,female,1
45.0,3357.0,55.0,4,male,0
43.0,3822.0,47.0,1,male,0
4.0,992.0,54.0,3,male,0
14.0,1939.0,27.0,2,male,1
33.0,1374.0,26.0,1,male,1
16.0,1428.0,37.0,1,male,0
27.0,3374.0,39.0,3,female,1
10.0,2017.0,19.0,1,male,0
38.0,515.0,27.0,4,male,1
5.0,2618.0,33.0,3,male,0
19.0,3323.0,33.0,3,female,0
24.0,8817.0,63.0,2,male,0
4.0,2311.0,54.0,4,female,1
24.0,2537.0,29.0,3,male,1
24.0,11404.0,32.0,4,female,1
30.0,3824.0,36.0,4,male,0
4.0,2074.0,37.0,4,male,0
38.0,4152.0,19.0,2,male,1
10.0,2374.0,28.0,4,male,1
11.0,2074.0,29.0,3,male,0
14.0,1311.0,19.0,3,male,0
29.0,7225.0,55.0,4,male,1
17.0,3538.0,41.0,1,male,1
18.0,2208.0,39.0,1,female,0
27.0,1203.0,60.0,2,male,0
18.0,1792.0,65.0,3,male,1
13.0,418.0,26.0,1,female,1
12.0,6309.0,50.0,4,male,1
17.0,1382.0,36.0,2,male,0
23.0,2789.0,35.0,3,female,1
36.0,3306.0,20.0,4,female,0
22.0,3839.0,21.0,2,male,1
35.0,2411.0,60.0,2,female,0
31.0,1835.0,31.0,1,male,1
40.0,4885.0,33.0,2,male,0
24.0,6143.0,46.0,3,female,1
17.0,1471.0,42.0,2,male,0
4.0,3241.0,43.0,1,male,1
18.0,3420.0,38.0,1,male,1
27.0,1908.0,51.0,3,male,1
29.0,3336.0,38.0,3,female,1
4.0,3172.0,48.0,1,male,0
11.0,1580.0,30.0,3,female,0
10.0,2478.0,54.0,1,female,1
15.0,2266.0,42.0,2,male,0
31.0,2135.0,31.0,4,male,1
28.0,3425.0,32.0,3,female,1
36.0,3752.0,39.0,1,male,1
4.0,6101.0,56.0,2,female,1
4.0,806.0,23.0,4,female,0
21.0,1464.0,43.0,1,male,1
12.0,2030.0,28.0,1,female,1
21.0,2867.0,38.0,3,male,1
21.0,4323.0,49.0,1,female,1
32.0,864.0,19.0,4,male,0
35.0,2661.0,21.0,1,male,0
14.0,818.0,43.0,1,male,1
26.0,5325.0,27.0,4,male,1
28.0,2738.0,36.0,4,male,0
39.0,1940.0,40.0,4,female,0
25.0,1486.0,69.0,3,male,1
4.0,1792.0,32.0,1,male,0
26.0,2456.0,32.0,4,male,0
17.0,2414.0,29.0,4,male,1
4.0,1486.0,49.0,4,male,1
34.0,2055.0,31.0,3,female,1
13.0,4672.0,34.0,3,female,1
22.0,4479.0,36.0,2,male,0
14.0,1899.0,35.0,2,female,1
22.0,1435.0,39.0,2,male,0
25.0,1670.0,48.0,1,male,0
27.0,5967.0,51.0,1,female,0
47.0,5723.0,26.0,4,female,1
46.0,1479.0,37.0,4,male,1
14.0,2373.0,36.0,2,male,0
34.0,4193.0,31.0,3,male,0
39.0,2456.0,19.0,3,male,0
33.0,2378.0,23.0,2,male,1
28.0,981.0,63.0,4,male,0
23.0,2782.0,44.0,2,female,1
18.0,4346.0,35.0,4,male,0
12.0,2114.0,34.0,4,male,0
12.0,1333.0,19.0,1,male,1
29.0,3266.0,37.0,1,male,0
15.0,3786.0,37.0,1,male,1
34.0,1786.0,34.0,3,male,1
9.0,1007.0,25.0,2,male,1
34.0,2823.0,45.0,3,male,0
10.0,1312.0,19.0,1,male,0
9.0,3841.0,23.0,2,male,0
15.0,3235.0,42.0,4,female,0
44.0,2151.0,31.0,2,male,1
35.0,2755.0,54.0,3,male,1
4.0,1227.0,41.0,3,male,0
41.0,1985.0,35.0,3,male,0
18.0,961.0,60.0,4,female,0
4.0,4447.0,49.0,4,male,0
46.0,1336.0,54.0,3,male,1
18.0,1515.0,36.0,1,male,1
11.0,1141.0,26.0,4,male,0
35.0,2457.0,25.0,4,female,1
37.0,5051.0,33.0,3,female,0
4.0,2978.0,48.0,1,female,0
32.0,2296.0,50.0,4,female,0
9.0,2825.0,30.0,2,female,1
5.0,6114.0,52.0,1,female,1
19.0,1623.0,35.0,3,male,0
22.0,2015.0,53.0,2,female,0
15.0,2107.0,30.0,3,female,1
8.0,3384.0,37.0,2,male,0
20.0,1957.0,23.0,3,female,1
38.0,2346.0,67.0,3,male,0
16.0,2810.0,28.0,1,male,1
38.0,3946.0,40.0,3,male,0
14.0,4735.0,32.0,1,female,0
24.0,1645.0,38.0,4,male,0
23.0,1759.0,36.0,3,male,1
9.0,1840.0,45.0,2,male,0
43.0,3092.0,31.0,3,male,0
27.0,2337.0,49.0,3,male,0
24.0,3227.0,52.0,1,female,0
23.0,3731.0,29.0,2,female,1
25.0,1156.0,48.0,2,male,0
32.0,3265.0,42.0,4,female,0
39.0,1985.0,19.0,3,male,0
25.0,3067.0,48.0,3,female,0
25.0,2365.0,34.0,1,male,1
18.0,2025.0,45.0,1,male,0
8.0,3239.0,36.0,3,male,0
28.0,4361.0,40.0,4,male,0
4.0,1894.0,47.0,1,male,1
34.0,3101.0,47.0,1,female,1
23.0,4631.0,32.0,4,male,1
8.0,1843.0,20.0,4,male,0
23.0,3745.0,36.0,4,female,0
4.0,3504.0,40.0,2,male,0
11.0,1178.0,37.0,1,female,1
4.0,1280.0,27.0,4,male,1
42.0,1848.0,42.0,2,male,0
17.0,1829.0,63.0,1,male,1
5.0,5086.0,19.0,3,male,0
28.0,1338.0,26.0,3,male,0
10.0,4906.0,37.0,3,male,1
11.0,1412.0,47.0,2,male,1
23.0,1092.0,47.0,3,female,0
35.0,1865.0,49.0,4,male,1
34.0,1451.0,54.0,1,male,1
24.0,2148.0,57.0,2,male,1
13.0,2741.0,38.0,4,male,1
15.0,1210.0,34.0,2,male,1
14.0,1966.0,19.0,1,male,0
24.0,4145.0,47.0,1,male,0
15.0,1643.0,52.0,3,female,1
8.0,6882.0,37.0,4,female,0
29.0,2228.0,49.0,2,male,0
12.0,1410.0,34.0,3,male,0
4.0,6101.0,40.0,4,male,1
37.0,1389.0,28.0,3,male,0
34.0,3587.0,63.0,3,male,0
4.0,4408.0,58.0,4,male,0
18.0,4816.0,21.0,2,male,0
9.0,2168.0,41.0,3,male,1
35.0,1090.0,38.0,1,female,0
18.0,3794.0,39.0,1,male,0
27.0,2463.0,50.0,3,female,0
4.0,1067.0,35.0,4,male,1
26.0,2844.0,46.0,3,male,1
52.0,1490.0,34.0,2,male,0
41.0,2873.0,66.0,4,male,1
37.0,2184.0,32.0,2,male,1
41.0,3818.0,26.0,1,male,1
18.0,2975.0,42.0,2,male,0
29.0,1477.0,25.0,3,male,0
25.0,4083.0,30.0,4,female,0
16.0,3915.0,35.0,1,male,1
21.0,7859.0,38.0,4,male,1
42.0,3423.0,40.0,4,female,0
35.0,2725.0,39.0,2,male,1
20.0,3306.0,37.0,1,male,0
34.0,2266.0,49.0,4,male,1
50.0,3558.0,37.0,4,male,1
13.0,2262.0,47.0,2,female,0
19.0,5075.0,43.0,4,male,1
14.0,2214.0,44.0,4,male,1
45.0,1361.0,22.0,4,female,1
14.0,1823.0,31.0,2,female,1
18.0,7068.0,47.0,1,female,0
4.0,4621.0,37.0,4,male,0
18.0,1332.0,25.0,2,male,0
27.0,2488.0,48.0,1,male,0
12.0,2284.0,45.0,2,male,1
11.0,7859.0,42.0,1,male,1
12.0,2854.0,33.0,4,male,0
40.0,2680.0,47.0,4,male,1
42.0,3034.0,36.0,2,male,1
59.0,1014.0,34.0,1,female,1
4.0,2272.0,43.0,4,male,0
32.0,2057.0,31.0,2,male,0
4.0,2052.0,46.0,3,male,1
16.0,1085.0,36.0,4,male,0
13.0,3439.0,44.0,3,male,1
17.0,3486.0,22.0,2,female,1
4.0,2134.0,32.0,4,female,0
45.0,3384.0,28.0,1,female,1
28.0,3965.0,22.0,1,male,0
21.0,3690.0,54.0,3,male,1
19.0,2346.0,33.0,3,male,0
14.0,842.0,43.0,1,male,0
42.0,860.0,25.0,2,male,1
26.0,2451.0,32.0,1,male,0
15.0,1406.0,60.0,1,male,1
39.0,3227.0,60.0,4,male,1
37.0,1265.0,40.0,1,male,1
38.0,2550.0,44.0,4,female,1
18.0,4547.0,20.0,3,male,1
25.0,2426.0,46.0,3,female,0
21.0,923.0,46.0,1,male,1
46.0,1503.0,48.0,1,male,1
42.0,3823.0,41.0,1,female,0
46.0,2308.0,31.0,2,male,0
29.0,804.0,25.0,1,female,0
27.0,3095.0,28.0,1,male,1
32.0,1458.0,27.0,2,female,0
4.0,4497.0,48.0,4,male,1
35.0,3786.0,55.0,1,male,1
18.0,4881.0,21.0,2,male,1
27.0,2588.0,31.0,3,female,0
15.0,2249.0,32.0,2,female,0
26.0,1217.0,30.0,1,male,0
43.0,1265.0,45.0,3,female,0
