duration,credit_amount,age,installment_rate,sex,target
33.0,1816.0,36.0,4,male,1
24.0,1154.0,46.0,1,female,1
11.0,4432.0,28.0,3,male,0
33.0,2459.0,38.0,3,female,0
40.0,2999.0,31.0,4,male,1
31.0,4531.0,53.0,3,male,1
38.0,873.0,19.0,4,male,1
33.0,1802.0,21.0,4,male,0
33.0,2740.0,55.0,2,female,1
10.0,5118.0,24.0,2,male,0
4.0,2324.0,28.0,1,male,1
16.0,2565.0,23.0,3,female,1
4.0,2363.0,19.0,4,female,0
13.0,2400.0,36.0,4,male,1
7.0,2635.0,46.0,2,male,1
22.0,1831.0,41.0,1,male,1
12.0,1663.0,23.0,1,female,1
21.0,2012.0,31.0,2,male,1
9.0,3409.0,58.0,1,female,1
17.0,4510.0,36.0,3,female,1
41.0,2658.0,27.0,1,male,0
8.0,2101.0,48.0,4,male,1
4.0,4631.0,34.0,2,male,1
39.0,3335.0,19.0,2,female,1
31.0,3632.0,28.0,3,male,1
20.0,2296.0,48.0,2,female,1
16.0,1976.0,35.0,3,male,1
25.0,3186.0,36.0,1,female,1
16.0,2248.0,45.0,3,male,1
33.0,4576.0,28.0,1,male,1
17.0,1512.0,20.0,2,female,0
13.0,2919.0,37.0,3,female,1
28.0,2485.0,30.0,4,male,0
10.0,1396.0,37.0,3,male,1
28.0,2032.0,29.0,4,male,1
6.0,1371.0,28.0,3,female,0
14.0,2022.0,21.0,4,male,1
23.0,2130.0,40.0,2,male,1
12.0,8747.0,62.0,1,male,0
34.0,1396.0,23.0,1,male,0
20.0,3459.0,51.0,1,male,1
23.0,1941.0,45.0,2,female,1
4.0,2947.0,30.0,1,male,0
28.0,2056.0,26.0,1,male,1
22.0,1585.0,43.0,4,female,0
4.0,5162.0,34.0,1,female,1
24.0,4432.0,34.0,3,male,1
25.0,948.0,32.0,4,male,0
12.0,2258.0,60.0,4,female,1
7.0,2017.0,19.0,3,male,0
4.0,1007.0,42.0,1,male,1
21.0,2691.0,60.0,1,female,1
21.0,3209.0,39.0,4,male,1
18.0,2520.0,63.0,4,female,1
47.0,3181.0,38.0,2,male,0
20.0,6101.0,39.0,4,male,0
23.0,1949.0,47.0,4,male,1
4.0,4714.0,29.0,2,male,1
25.0,7555.0,38.0,4,male,0
33.0,513.0,44.0,1,male,1
9.0,2162.0,30.0,3,male,1
48.0,5118.0,43.0,3,male,1
13.0,2944.0,51.0,2,female,1
22.0,1800.0,24.0,2,male,1
16.0,5242.0,36.0,4,male,0
16.0,3903.0,42.0,1,male,1
4.0,991.0,28.0,1,female,0
32.0,3808.0,50.0,1,female,1
4.0,2189.0,52.0,2,male,1
37.0,2787.0,31.0,2,male,0
7.0,1281.0,40.0,1,male,1
14.0,3264.0,30.0,4,male,1
52.0,2756.0,37.0,3,female,1
8.0,1464.0,43.0,3,male,1
18.0,2056.0,36.0,1,female,1
4.0,5207.0,40.0,2,female,1
18.0,5613.0,33.0,4,male,0
26.0,1085.0,52.0,4,male,1
41.0,3256.0,49.0,3,male,1
4.0,2063.0,30.0,4,female,1
20.0,1898.0,44.0,4,female,1
28.0,2846.0,68.0,3,female,1
33.0,5613.0,33.0,3,female,1
11.0,3293.0,55.0,3,female,1
22.0,1464.0,68.0,2,male,0
45.0,2583.0,36.0,4,male,1
26.0,3150.0,48.0,4,female,1
48.0,4498.0,19.0,3,male,0
5.0,2378.0,54.0,3,male,1
12.0,2653.0,46.0,4,male,0
21.0,2827.0,48.0,3,female,0
8.0,3478.0,40.0,4,male,1
29.0,887.0,49.0,3,male,1
7.0,5147.0,52.0,3,female,1
25.0,2960.0,47.0,2,male,1
4.0,2472.0,35.0,4,male,1
10.0,1356.0,36.0,1,male,1
24.0,2867.0,38.0,4,female,0
28.0,6960.0,36.0,4,male,1
8.0,1819.0,28.0,2,male,1
4.0,992.0,23.0,2,female,1
28.0,3150.0,37.0,4,male,1
8.0,2499.0,27.0,3,male,1
26.0,2446.0,34.0,2,female,1
38.0,1081.0,23.0,4,female,0
29.0,3125.0,22.0,1,female,1
4.0,3456.0,33.0,1,male,1
37.0,418.0,34.0,3,male,1
35.0,2738.0,64.0,2,male,1
13.0,3706.0,37.0,1,male,0
15.0,1515.0,50.0,1,female,1
39.0,808.0,43.0,1,female,1
25.0,2615.0,41.0,2,female,1
26.0,7555.0,35.0,1,male,1
35.0,3044.0,46.0,4,male,1
28.0,7711.0,45.0,2,male,1
55.0,3044.0,22.0,2,male,1
39.0,2224.0,46.0,2,male,1
23.0,1625.0,36.0,4,male,0
22.0,5294.0,20.0,3,male,0
17.0,1185.0,28.0,4,male,1
37.0,1827.0,46.0,1,male,1
6.0,1984.0,49.0,4,male,1
33.0,2930.0,37.0,4,male,0
13.0,2550.0,53.0,1,male,1
4.0,1081.0,47.0,3,male,1
34.0,1321.0,20.0,2,male,1
27.0,6081.0,26.0,3,male,0
25.0,2615.0,42.0,3,male,0
17.0,2484.0,27.0,3,male,0
21.0,2060.0,30.0,2,male,1
13.0,2893.0,41.0,1,female,1
39.0,1677.0,35.0,4,female,0
39.0,4508.0,30.0,3,male,1
21.0,3893.0,22.0,4,female,1
21.0,2475.0,63.0,4,female,1
25.0,4054.0,22.0,1,male,1
33.0,2296.0,33.0,1,male,0
24.0,2002.0,51.0,1,male,1
15.0,4152.0,37.0,3,male,1
18.0,2375.0,27.0,4,male,1
25.0,1597.0,25.0,3,female,1
19.0,5843.0,52.0,4,male,0
16.0,2245.0,47.0,4,female,1
37.0,3196.0,19.0,1,male,1
27.0,5626.0,22.0,2,male,1
33.0,1236.0,45.0,1,male,1
10.0,2098.0,58.0,3,male,1
32.0,4152.0,32.0,1,female,1
22.0,2128.0,49.0,4,male,0
18.0,1977.0,19.0,2,female,1
12.0,2296.0,19.0,1,male,1
13.0,2110.0,23.0,1,female,1
15.0,2099.0,44.0,1,male,1
23.0,3114.0,40.0,3,female,0
20.0,2618.0,46.0,2,female,1
47.0,6143.0,19.0,3,male,0
28.0,2996.0,58.0,2,male,1
25.0,6037.0,34.0,3,female,1
20.0,2694.0,68.0,3,male,1
11.0,6114.0,41.0,4,male,0
11.0,2329.0,19.0,4,male,0
26.0,4814.0,37.0,2,female,1
4.0,2718.0,28.0,4,male,1
43.0,5933.0,57.0,2,male,1
42.0,1656.0,40.0,1,female,1
4.0,1954.0,53.0,4,male,1
37.0,3120.0,28.0,1,male,0
35.0,1486.0,28.0,1,female,1
36.0,5596.0,40.0,1,male,0
30.0,2292.0,38.0,1,female,1
43.0,3366.0,27.0,3,male,1
11.0,4311.0,44.0,1,male,1
15.0,3456.0,52.0,4,female,0
29.0,1704.0,34.0,4,female,1
22.0,1200.0,31.0,3,female,1
4.0,988.0,31.0,1,female,1
32.0,1541.0,44.0,2,male,1
35.0,1692.0,36.0,2,male,1
19.0,1623.0,42.0,4,male,0
27.0,3200.0,51.0,1,male,1
34.0,1185.0,34.0,2,male,1
4.0,1006.0,34.0,3,male,1
14.0,2756.0,34.0,3,male,1
10.0,6156.0,56.0,4,male,1
20.0,1507.0,36.0,2,female,1
6.0,2341.0,38.0,4,male,1
5.0,2423.0,34.0,1,female,1
24.0,4436.0,49.0,4,male,1
46.0,3966.0,43.0,3,female,0
6.0,1973.0,24.0,2,male,1
43.0,4101.0,50.0,4,male,0
34.0,2611.0,42.0,1,male,1
34.0,3827.0,53.0,1,male,1
39.0,6309.0,45.0,3,female,1
16.0,787.0,36.0,3,male,1
36.0,1149.0,26.0,2,male,1
4.0,1173.0,49.0,1,female,1
11.0,1245.0,52.0,3,female,1
26.0,2639.0,27.0,4,male,1
32.0,2683.0,37.0,1,male,1
4.0,6081.0,43.0,1,male,1
4.0,5220.0,36.0,4,male,1
27.0,2919.0,42.0,1,female,0
25.0,2340.0,33.0,4,male,0
31.0,3557.0,30.0,4,male,1
21.0,3127.0,53.0,2,male,1
5.0,1936.0,19.0,4,female,0
36.0,3594.0,46.0,2,female,0
32.0,1932.0,28.0,2,male,1
24.0,2375.0,38.0,2,male,0
50.0,2337.0,30.0,3,male,1
25.0,1833.0,39.0,4,female,1
42.0,1793.0,30.0,3,female,0
20.0,2572.0,40.0,1,male,0
4.0,2272.0,21.0,2,female,1
7.0,1242.0,25.0,1,male,1
4.0,5863.0,36.0,1,female,0
18.0,6037.0,45.0,3,male,1
37.0,5921.0,28.0,3,male,1
4.0,4531.0,62.0,2,male,1
31.0,2374.0,33.0,3,male,1
18.0,1469.0,47.0,1,male,1
33.0,1427.0,19.0,3,female,1
27.0,958.0,25.0,3,male,1
9.0,2059.0,26.0,4,female,0
29.0,964.0,24.0,4,male,0
21.0,2615.0,19.0,1,male,0
33.0,2867.0,32.0,2,male,0
47.0,1896.0,27.0,1,female,0
19.0,1867.0,57.0,4,male,1
43.0,2417.0,37.0,1,male,1
20.0,3332.0,40.0,2,male,1
30.0,2061.0,19.0,1,male,0
24.0,5965.0,56.0,3,female,1
13.0,1511.0,56.0,3,male,1
23.0,1793.0,24.0,3,male,1
16.0,1925.0,25.0,2,male,1
29.0,2202.0,28.0,4,male,1
8.0,2745.0,55.0,1,female,1
9.0,3240.0,22.0,1,male,1
33.0,2069.0,25.0,1,male,1
29.0,5717.0,19.0,1,male,0
29.0,891.0,40.0,4,female,1
29.0,2846.0,48.0,4,female,0
35.0,2524.0,26.0,4,female,0
28.0,1163.0,51.0,1,male,1
34.0,1118.0,39.0,2,male,1
12.0,2575.0,27.0,4,female,0
28.0,4447.0,44.0,1,male,1
12.0,3014.0,53.0,4,male,0
6.0,2320.0,53.0,1,male,1
19.0,2052.0,44.0,3,female,0
30.0,1899.0,54.0,3,female,0
22.0,1981.0,37.0,2,female,1
45.0,3451.0,41.0,2,male,1
31.0,4289.0,60.0,3,female,0
27.0,3233.0,36.0,4,female,0
23.0,1687.0,28.0,4,female,0
4.0,3236.0,23.0,4,male,1
22.0,4127.0,31.0,3,male,1
22.0,892.0,19.0,1,male,1
45.0,2902.0,27.0,1,male,0
12.0,1833.0,24.0,2,female,1
20.0,2574.0,35.0,4,female,1
12.0,1196.0,21.0,4,male,1
24.0,1362.0,36.0,2,female,1
4.0,2245.0,37.0,1,male,1
26.0,1833.0,47.0,3,male,1
22.0,1882.0,50.0,3,male,1
24.0,1494.0,57.0,4,male,1
53.0,3102.0,35.0,4,female,1
21.0,4161.0,22.0,2,female,0
28.0,1440.0,47.0,1,male,1
22.0,2778.0,42.0,2,male,1
36.0,1940.0,32.0,1,female,1
51.0,2813.0,48.0,2,male,1
44.0,4345.0,63.0,4,male,1
26.0,2774.0,42.0,4,male,1
5.0,2230.0,33.0,3,male,1
27.0,1371.0,40.0,4,female,1
4.0,4276.0,27.0,1,male,1
10.0,5672.0,63.0,3,male,1
14.0,867.0,23.0,3,male,0
8.0,3229.0,26.0,1,male,1
22.0,2185.0,50.0,2,female,1
17.0,1194.0,35.0,4,male,1
12.0,5881.0,24.0,3,male,1
27.0,3176.0,49.0,2,male,1
12.0,6960.0,52.0,2,male,0
39.0,1588.0,19.0,4,male,1
30.0,1915.0,46.0,2,male,1
16.0,1053.0,49.0,1,male,1
27.0,2495.0,60.0,3,female,0
13.0,961.0,43.0,2,male,1
13.0,2020.0,47.0,3,male,1
35.0,4373.0,39.0,1,male,1
4.0,3143.0,46.0,3,female,0
28.0,3946.0,60.0,2,female,0
46.0,2606.0,47.0,1,female,0
4.0,3517.0,30.0,4,male,0
52.0,2294.0,37.0,3,male,1
4.0,1185.0,62.0,3,male,1
4.0,3060.0,23.0,4,male,1
4.0,2290.0,30.0,4,male,1
7.0,1552.0,30.0,4,female,1
14.0,1322.0,54.0,1,male,0
4.0,4432.0,27.0,3,male,0
19.0,979.0,32.0,2,male,1
32.0,1544.0,37.0,2,female,0
11.0,2892.0,45.0,3,male,1
23.0,3293.0,45.0,4,female,1
30.0,2738.0,25.0,1,male,1
45.0,1067.0,24.0,4,female,0
20.0,4168.0,21.0,3,female,1
31.0,2266.0,52.0,1,male,1
28.0,1081.0,35.0,4,male,1
22.0,4161.0,40.0,2,female,1
17.0,2267.0,37.0,4,female,0
26.0,887.0,20.0,2,male,0
31.0,522.0,19.0,3,male,1
4.0,2175.0,25.0,4,male,1
17.0,1714.0,62.0,3,female,0
26.0,2784.0,33.0,3,male,1
26.0,2602.0,44.0,4,male,0
26.0,1577.0,26.0,4,female,1
43.0,3036.0,68.0,4,male,1
35.0,2725.0,39.0,3,male,1
5.0,1336.0,19.0,1,male,0
43.0,3632.0,32.0,1,male,1
12.0,2644.0,41.0,3,female,0
11.0,2158.0,50.0,1,male,1
35.0,2902.0,34.0,1,male,1
17.0,1549.0,45.0,4,female,0
4.0,1544.0,40.0,1,male,1
30.0,2266.0,40.0,1,female,1
27.0,1447.0,33.0,3,male,1
29.0,5329.0,42.0,4,male,1
4.0,2714.0,51.0,4,male,1
32.0,3513.0,38.0,1,female,0
13.0,5996.0,34.0,4,male,1
33.0,5139.0,69.0,1,female,0
5.0,6960.0,46.0,3,male,0
9.0,1504.0,45.0,1,male,1
4.0,5660.0,21.0,1,female,1
11.0,1949.0,51.0,3,male,1
35.0,2175.0,19.0,2,male,1
25.0,2718.0,52.0,3,male,1
14.0,2522.0,41.0,1,male,0
40.0,2443.0,32.0,4,male,1
24.0,2864.0,30.0,4,male,1
32.0,5460.0,40.0,4,male,1
26.0,787.0,33.0,2,male,1
20.0,1093.0,19.0,4,female,0
23.0,1196.0,50.0,3,male,1
27.0,2855.0,20.0,2,female,1
36.0,2605.0,36.0,3,male,0
29.0,3014.0,32.0,3,male,1
33.0,6309.0,57.0,4,male,0
7.0,2468.0,19.0,2,male,1
4.0,1109.0,49.0,3,male,1
26.0,3086.0,43.0,1,male,1
23.0,6123.0,19.0,2,male,1
27.0,6694.0,22.0,3,male,1
8.0,2356.0,29.0,3,male,1
23.0,2648.0,25.0,3,female,1
7.0,2893.0,40.0,4,male,1
22.0,3344.0,44.0,1,female,1
20.0,2262.0,50.0,1,female,0
19.0,1928.0,29.0,1,male,1
25.0,5596.0,44.0,4,male,0
15.0,5478.0,35.0,4,male,1
21.0,2472.0,44.0,3,female,1
31.0,1831.0,37.0,4,male,1
42.0,1801.0,37.0,1,male,0
27.0,1326.0,34.0,3,male,1
32.0,1253.0,43.0,4,female,1
29.0,2122.0,39.0,3,male,0
44.0,1695.0,26.0,1,male,0
49.0,2879.0,19.0,3,female,1
13.0,1880.0,49.0,3,male,1
31.0,1488.0,47.0,4,male,0
25.0,2008.0,37.0,4,male,0
43.0,685.0,51.0,3,female,0
4.0,2911.0,37.0,3,female,1
13.0,2139.0,36.0,4,male,1
4.0,4915.0,33.0,1,male,1
40.0,1966.0,53.0,2,male,0
25.0,2253.0,60.0,1,male,1
30.0,1494.0,35.0,3,female,0
27.0,7073.0,31.0,4,male,0
25.0,2840.0,51.0,3,male,0
27.0,4621.0,49.0,3,male,1
16.0,2030.0,45.0,1,female,1
4.0,3261.0,21.0,1,male,1
26.0,1466.0,41.0,4,male,1
21.0,1778.0,39.0,4,male,0
14.0,2063.0,34.0,2,male,0
13.0,1503.0,42.0,4,male,0
39.0,3570.0,36.0,1,male,1
12.0,3745.0,42.0,1,female,1
8.0,4468.0,37.0,3,male,1
30.0,1488.0,34.0,2,male,1
41.0,1832.0,59.0,3,female,1
4.0,2365.0,37.0,4,male,0
8.0,3407.0,45.0,3,male,1
8.0,1208.0,49.0,3,male,1
26.0,2110.0,27.0,4,male,1
29.0,4127.0,36.0,1,female,1
40.0,2583.0,28.0,2,male,1
21.0,2288.0,36.0,2,female,0
18.0,1322.0,24.0,3,male,0
13.0,2019.0,48.0,4,female,0
36.0,3508.0,38.0,1,male,0
13.0,4079.0,24.0,4,female,0
10.0,966.0,43.0,1,female,1
18.0,2977.0,26.0,1,male,1
21.0,2001.0,21.0,2,female,0
27.0,1459.0,42.0,2,male,0
13.0,6101.0,38.0,2,female,0
45.0,3453.0,30.0,1,female,1
46.0,1357.0,46.0,4,male,0
7.0,1372.0,42.0,1,male,1
23.0,2634.0,39.0,4,male,1
8.0,1067.0,50.0,4,male,1
17.0,2141.0,41.0,1,male,1
5.0,3094.0,53.0,3,male,1
17.0,1163.0,41.0,3,male,0
25.0,2620.0,42.0,1,male,0
23.0,3012.0,19.0,3,male,1
4.0,1672.0,34.0,4,male,1
4.0,2863.0,61.0,4,male,1
4.0,3324.0,31.0,4,female,0
37.0,3015.0,36.0,2,male,0
19.0,1670.0,33.0,2,male,1
22.0,3717.0,19.0,1,male,1
41.0,2017.0,45.0,4,male,0
8.0,2631.0,60.0,1,male,0
27.0,2468.0,58.0,1,male,1
12.0,2373.0,35.0,2,male,0
24.0,826.0,27.0,4,male,1
4.0,4006.0,31.0,1,female,1
16.0,3066.0,44.0,4,male,1
20.0,2546.0,33.0,4,male,0
22.0,3260.0,47.0,2,female,1
4.0,1906.0,40.0,3,male,0
18.0,2185.0,24.0,1,female,1
33.0,3119.0,25.0,3,male,1
20.0,784.0,47.0,3,male,1
33.0,1601.0,48.0,1,male,1
30.0,1757.0,38.0,3,female,1
24.0,2021.0,55.0,3,female,1
16.0,1805.0,37.0,4,male,0
22.0,1571.0,34.0,4,male,1
9.0,2683.0,37.0,4,male,1
30.0,3563.0,45.0,3,female,0
25.0,3023.0,19.0,4,female,0
37.0,4054.0,39.0,4,female,1
51.0,3145.0,40.0,4,male,1
33.0,5147.0,28.0,3,male,0
29.0,5478.0,28.0,2,male,1
24.0,1889.0,53.0,2,male,1
33.0,1544.0,32.0,3,male,1
39.0,1770.0,34.0,1,male,1
17.0,1984.0,49.0,1,male,1
4.0,3443.0,24.0,4,female,1
4.0,3097.0,67.0,4,female,0
34.0,2680.0,29.0,4,male,1
27.0,1673.0,30.0,2,female,0
28.0,1935.0,21.0,4,male,0
4.0,2110.0,30.0,3,male,1
13.0,2653.0,27.0,2,male,0
4.0,483.0,31.0,4,male,0
6.0,2687.0,25.0,4,male,0
13.0,3081.0,19.0,4,male,0
12.0,1601.0,52.0,4,male,1
42.0,5059.0,47.0,4,male,1
4.0,3513.0,46.0,2,male,1
13.0,3417.0,44.0,2,female,0
11.0,991.0,44.0,2,male,1
22.0,3570.0,30.0,4,female,1
31.0,2588.0,69.0,3,female,1
10.0,2618.0,31.0,4,male,1
4.0,722.0,23.0,2,male,0
15.0,1013.0,63.0,2,female,0
26.0,2021.0,33.0,3,male,1
7.0,1129.0,38.0,3,male,0
34.0,4727.0,26.0,2,male,1
8.0,1279.0,34.0,4,male,1
12.0,3478.0,43.0,3,male,1
15.0,2870.0,41.0,1,female,1
46.0,8817.0,25.0,2,male,0
32.0,2463.0,47.0,3,female,1
26.0,5178.0,29.0,3,female,1
8.0,1896.0,19.0,3,female,1
7.0,1267.0,48.0,2,male,1
12.0,2855.0,41.0,4,female,0
43.0,4677.0,36.0,1,female,1
38.0,1832.0,28.0,4,male,1
23.0,4092.0,47.0,4,female,1
12.0,3221.0,35.0,4,female,1
4.0,2387.0,29.0,4,female,0
15.0,2654.0,44.0,1,male,1
28.0,2581.0,41.0,2,male,1
28.0,1757.0,24.0,3,male,0
26.0,2597.0,53.0,4,male,1
12.0,2977.0,19.0,4,male,1
28.0,1615.0,28.0,2,female,1
19.0,522.0,41.0,2,male,1
33.0,3374.0,37.0,4,female,0
24.0,1673.0,47.0,4,male,1
32.0,3220.0,45.0,4,female,0
26.0,1511.0,19.0,4,male,1
15.0,2925.0,54.0,4,female,1
36.0,2139.0,32.0,3,female,1
8.0,2014.0,37.0,3,male,0
30.0,2352.0,29.0,1,female,0
15.0,2886.0,25.0,2,female,0
16.0,923.0,45.0,3,male,1
25.0,4576.0,43.0,4,male,1
14.0,4052.0,40.0,2,female,1
8.0,2829.0,30.0,1,female,1
9.0,971.0,56.0,1,male,0
7.0,3684.0,42.0,1,male,0
21.0,2411.0,45.0,1,female,1
25.0,5707.0,39.0,3,female,0
20.0,1896.0,41.0,3,male,1
4.0,2139.0,51.0,4,male,1
23.0,3990.0,51.0,3,male,0
33.0,791.0,51.0,1,male,1
7.0,1948.0,39.0,3,male,1
9.0,2162.0,39.0,2,male,1
33.0,741.0,24.0,4,male,0
19.0,1432.0,35.0,4,female,1
35.0,2741.0,31.0,1,male,0
17.0,2855.0,28.0,2,male,1
4.0,5672.0,38.0,4,female,1
21.0,3925.0,39.0,4,male,1
20.0,1154.0,29.0,2,male,0
25.0,3602.0,19.0,1,male,1
10.0,2922.0,35.0,4,male,0
15.0,2534.0,37.0,3,male,1
48.0,1318.0,41.0,2,male,1
14.0,6144.0,28.0,4,male,1
42.0,6037.0,23.0,3,male,1
7.0,2808.0,19.0,4,male,0
24.0,1549.0,37.0,2,male,1
26.0,1301.0,30.0,2,male,1
33.0,1321.0,44.0,3,male,1
21.0,3808.0,21.0,2,female,1
12.0,948.0,53.0,1,female,1
22.0,4361.0,36.0,1,male,1
4.0,2165.0,35.0,3,female,1
4.0,2854.0,39.0,1,male,1
4.0,3541.0,46.0,1,female,1
42.0,7859.0,48.0,2,male,1
32.0,3558.0,19.0,4,female,0
46.0,2224.0,31.0,1,female,1
28.0,2957.0,43.0,1,female,1
4.0,2572.0,44.0,3,female,0
8.0,2453.0,40.0,2,female,1
25.0,2565.0,27.0,4,female,1
10.0,1389.0,42.0,2,female,1
9.0,2843.0,35.0,1,male,0
7.0,1138.0,37.0,3,male,1
11.0,4335.0,52.0,3,male,1
4.0,1967.0,36.0,3,male,1
27.0,1279.0,42.0,3,male,1
12.0,3409.0,55.0,4,male,1
38.0,3486.0,50.0,2,male,1
43.0,2587.0,23.0,3,male,1
20.0,1042.0,25.0,3,female,1
35.0,1185.0,19.0,1,male,1
35.0,3231.0,51.0,1,male,1
24.0,7602.0,36.0,1,male,0
19.0,2782.0,31.0,2,male,1
38.0,2854.0,37.0,1,male,1
30.0,3318.0,24.0,4,male,1
19.0,1511.0,44.0,2,female,1
14.0,4323.0,27.0,1,male,1
21.0,1749.0,48.0,1,male,1
33.0,2485.0,40.0,3,female,0
30.0,1572.0,37.0,1,male,1
13.0,1236.0,44.0,1,female,1
19.0,1594.0,35.0,1,female,0
23.0,1464.0,37.0,3,male,1
16.0,1970.0,52.0,4,male,1
20.0,5482.0,58.0,1,male,0
8.0,2827.0,44.0,2,female,1
10.0,1812.0,54.0,3,male,1
25.0,3032.0,19.0,1,female,1
24.0,1817.0,39.0,4,male,1
17.0,4361.0,37.0,3,female,1
49.0,3736.0,33.0,1,female,1
19.0,2014.0,44.0,3,female,1
30.0,2391.0,60.0,1,male,0
25.0,2536.0,44.0,4,female,0
15.0,1389.0,51.0,3,male,0
30.0,1313.0,54.0,4,male,0
35.0,2281.0,54.0,1,female,1
21.0,1486.0,38.0,3,male,1
28.0,2416.0,31.0,4,female,1
59.0,3839.0,52.0,2,male,1
9.0,2150.0,48.0,1,male,0
18.0,3311.0,33.0,2,male,1
29.0,6049.0,58.0,3,male,0
21.0,1954.0,28.0,2,male,1
11.0,5159.0,24.0,3,female,0
15.0,1553.0,37.0,4,male,1
18.0,1313.0,23.0,1,male,1
18.0,2684.0,36.0,1,male,0
22.0,2237.0,37.0,1,male,1
42.0,1102.0,31.0,1,male,0
24.0,4816.0,39.0,1,female,1
16.0,3794.0,24.0,2,female,0
30.0,1451.0,19.0,1,male,1
30.0,2192.0,48.0,3,male,1
8.0,2337.0,49.0,2,male,1
13.0,1227.0,48.0,1,female,0
7.0,2891.0,33.0,2,male,1
26.0,1173.0,43.0,1,male,1
33.0,961.0,34.0,3,male,1
18.0,5207.0,52.0,2,male,1
37.0,1781.0,25.0,3,male,0
14.0,1612.0,41.0,4,male,1
17.0,2160.0,33.0,3,male,1
20.0,1665.0,46.0,2,male,1
24.0,7225.0,39.0,3,female,1
43.0,3150.0,19.0,2,male,1
7.0,3752.0,34.0,2,male,1
29.0,3890.0,27.0,4,male,1
22.0,7167.0,44.0,1,male,1
36.0,771.0,48.0,2,male,1
4.0,3627.0,25.0,3,female,0
7.0,2661.0,42.0,3,male,0
44.0,2583.0,27.0,3,male,1
38.0,4528.0,33.0,1,male,1
35.0,3439.0,40.0,1,male,0
20.0,957.0,52.0,2,male,1
35.0,2824.0,43.0,3,male,0
21.0,2230.0,46.0,3,male,0
7.0,4345.0,33.0,3,male,1
19.0,811.0,36.0,2,female,1
18.0,3435.0,45.0,1,female,0
8.0,2620.0,39.0,1,male,1
14.0,3452.0,40.0,1,male,1
12.0,3009.0,42.0,4,female,0
28.0,811.0,57.0,4,male,1
34.0,3538.0,55.0,1,male,1
35.0,2426.0,55.0,1,male,1
35.0,1604.0,42.0,2,male,1
8.0,3948.0,29.0,3,female,1
29.0,2411.0,25.0,1,male,1
32.0,5863.0,40.0,2,male,1
27.0,4323.0,27.0,3,male,0
9.0,1329.0,19.0,3,female,0
4.0,3594.0,35.0,2,male,1
23.0,2456.0,65.0,1,male,1
10.0,2407.0,38.0,2,female,1
33.0,2267.0,40.0,4,female,0
4.0,4109.0,37.0,1,male,1
28.0,1586.0,39.0,4,female,1
16.0,3087.0,23.0,3,male,0
4.0,1037.0,40.0,4,male,1
15.0,2901.0,48.0,1,male,0
19.0,1217.0,41.0,1,male,0
32.0,1219.0,41.0,1,male,0
32.0,2411.0,38.0,3,male,0
37.0,1334.0,47.0,2,male,1
31.0,4372.0,26.0,2,male,1
15.0,1335.0,19.0,2,male,0
16.0,5707.0,33.0,3,female,1
23.0,3752.0,38.0,1,male,0
17.0,2572.0,45.0,4,female,0
4.0,3384.0,30.0,1,female,1
4.0,2701.0,40.0,2,male,1
31.0,7859.0,38.0,3,female,1
23.0,3187.0,47.0,2,female,1
46.0,1835.0,33.0,2,male,0
14.0,3001.0,46.0,1,female,0
34.0,2052.0,47.0,2,male,1
23.0,2373.0,35.0,2,male,0
27.0,1819.0,36.0,1,female,1
22.0,1866.0,33.0,3,male,1
35.0,3818.0,30.0,1,male,0
28.0,2414.0,31.0,1,female,1
15.0,3644.0,26.0,1,male,1
20.0,2072.0,46.0,3,male,1
18.0,2346.0,42.0,1,male,1
22.0,1932.0,37.0,3,female,1
24.0,4831.0,39.0,4,male,1
16.0,5843.0,39.0,2,male,1
13.0,2341.0,56.0,3,male,1
21.0,3903.0,49.0,4,male,1
4.0,1093.0,34.0,1,female,0
26.0,1220.0,46.0,1,female,0
26.0,3600.0,20.0,4,male,1
4.0,925.0,32.0,1,male,1
7.0,8817.0,30.0,4,male,0
21.0,4144.0,42.0,4,male,0
4.0,5967.0,32.0,1,male,1
27.0,2363.0,29.0,4,male,1
34.0,1178.0,29.0,2,female,1
27.0,1522.0,22.0,2,male,1
33.0,1541.0,23.0,4,male,1
20.0,3822.0,27.0,1,male,0
32.0,1400.0,42.0,2,male,1
30.0,1589.0,40.0,2,male,1
19.0,5672.0,47.0,1,male,0
22.0,1256.0,58.0,2,female,1
4.0,1749.0,48.0,3,male,1
4.0,5059.0,19.0,3,male,0
34.0,8107.0,31.0,3,male,1
34.0,992.0,55.0,2,male,1
10.0,689.0,39.0,1,male,1
4.0,1677.0,42.0,1,female,1
4.0,2736.0,40.0,1,male,0
36.0,2446.0,23.0,3,female,1
26.0,1861.0,42.0,4,male,1
46.0,1220.0,36.0,2,female,0
38.0,3883.0,27.0,1,male,1
47.0,1926.0,42.0,2,female,0
32.0,1759.0,58.0,3,male,1
14.0,2515.0,36.0,3,female,1
17.0,5344.0,24.0,4,male,0
35.0,2755.0,37.0,4,male,1
4.0,8123.0,28.0,1,male,1
28.0,2084.0,19.0,3,female,0
16.0,3439.0,32.0,3,male,0
38.0,804.0,41.0,1,male,1
14.0,1749.0,27.0,1,male,1
12.0,2446.0,37.0,2,male,1
33.0,1707.0,36.0,4,female,1
4.0,1576.0,32.0,4,female,0
35.0,1868.0,33.0,2,female,0
25.0,1457.0,34.0,2,male,1
13.0,1867.0,34.0,1,female,1
