duration,credit_amount,age,installment_rate,sex,target
24.0,2340.0,61.0,4,female,0
9.0,2378.0,37.0,2,male,0
13.0,2581.0,33.0,1,male,1
27.0,3130.0,45.0,2,male,1
18.0,3514.0,58.0,1,female,0
11.0,1841.0,55.0,2,male,1
29.0,2346.0,38.0,3,male,1
28.0,6156.0,48.0,1,male,0
21.0,5613.0,44.0,4,male,0
11.0,3091.0,38.0,1,male,0
33.0,2852.0,46.0,4,male,0
52.0,2209.0,45.0,3,male,0
10.0,4103.0,39.0,2,male,1
4.0,1890.0,58.0,2,male,1
11.0,2609.0,33.0,2,male,1
9.0,1951.0,54.0,4,male,1
4.0,1788.0,63.0,1,male,1
6.0,2488.0,63.0,4,female,0
32.0,2483.0,41.0,4,male,0
32.0,1863.0,36.0,2,male,1
40.0,2416.0,19.0,4,male,1
31.0,2570.0,37.0,1,male,0
14.0,1947.0,67.0,3,male,1
35.0,1792.0,19.0,3,male,1
13.0,2287.0,20.0,3,female,1
16.0,3513.0,48.0,4,male,1
6.0,4302.0,45.0,2,male,1
36.0,2745.0,19.0,2,male,0
34.0,2158.0,37.0,4,female,0
15.0,2428.0,41.0,2,female,1
17.0,6263.0,21.0,1,male,0
21.0,3903.0,50.0,3,female,1
23.0,1488.0,22.0,2,male,0
32.0,2423.0,51.0,2,female,0
22.0,1896.0,40.0,3,male,1
26.0,2039.0,30.0,1,male,1
4.0,991.0,19.0,1,male,0
17.0,2492.0,34.0,2,male,1
4.0,1181.0,36.0,2,male,1
44.0,1866.0,36.0,3,male,1
39.0,5456.0,31.0,1,male,1
30.0,4103.0,36.0,4,male,1
35.0,1574.0,48.0,4,male,1
46.0,1453.0,27.0,3,male,0
33.0,1538.0,35.0,3,male,1
4.0,904.0,42.0,1,male,1
18.0,1466.0,37.0,4,female,0
4.0,2110.0,48.0,1,male,1
10.0,1403.0,56.0,3,male,0
5.0,3573.0,34.0,1,male,1
21.0,2414.0,40.0,4,female,0
26.0,1899.0,19.0,2,male,1
9.0,5933.0,34.0,2,female,1
17.0,3523.0,46.0,4,female,0
24.0,2569.0,25.0,4,male,0
18.0,6143.0,54.0,1,male,1
18.0,4823.0,19.0,1,male,1
4.0,1689.0,54.0,3,female,0
15.0,2906.0,32.0,2,male,1
31.0,1992.0,26.0,4,male,0
24.0,1153.0,32.0,1,male,1
4.0,6156.0,35.0,1,male,1
17.0,5325.0,26.0,1,male,0
24.0,1246.0,22.0,2,male,1
8.0,3153.0,31.0,3,male,1
29.0,1030.0,49.0,4,male,1
10.0,4235.0,42.0,4,female,1
16.0,2407.0,54.0,3,male,1
19.0,2118.0,30.0,2,male,0
49.0,4782.0,34.0,4,male,0
16.0,2474.0,34.0,2,male,1
13.0,2149.0,39.0,2,female,1
30.0,3929.0,43.0,2,male,1
14.0,2099.0,59.0,4,male,1
23.0,3833.0,46.0,4,female,0
4.0,2447.0,39.0,4,female,1
24.0,3764.0,54.0,1,male,1
20.0,3420.0,28.0,4,female,1
4.0,3657.0,23.0,1,male,1
38.0,1461.0,46.0,2,female,1
17.0,6164.0,40.0,4,female,1
18.0,2262.0,39.0,1,male,0
4.0,5967.0,49.0,1,male,0
4.0,1816.0,34.0,1,male,0
13.0,2134.0,36.0,4,female,1
4.0,2133.0,42.0,4,male,1
27.0,4465.0,46.0,1,male,1
32.0,2002.0,49.0,3,male,1
12.0,3069.0,39.0,3,male,0
4.0,1042.0,40.0,3,female,1
15.0,1940.0,19.0,1,female,1
7.0,2763.0,52.0,4,male,0
23.0,2349.0,19.0,2,female,0
23.0,905.0,37.0,4,male,1
15.0,3185.0,67.0,1,male,0
22.0,1471.0,34.0,3,female,0
34.0,6623.0,20.0,3,male,1
43.0,2258.0,57.0,4,male,0
14.0,7602.0,31.0,1,female,1
30.0,3505.0,36.0,3,female,1
17.0,3130.0,36.0,4,male,0
7.0,1933.0,46.0,2,male,1
37.0,2354.0,47.0,4,male,0
26.0,3130.0,36.0,4,male,1
22.0,878.0,51.0,4,female,1
25.0,4109.0,27.0,4,female,1
18.0,1323.0,45.0,4,male,0
7.0,2140.0,30.0,3,female,1
44.0,522.0,45.0,4,male,1
32.0,3145.0,30.0,3,male,0
24.0,3610.0,33.0,1,male,1
33.0,2886.0,55.0,1,male,1
37.0,2947.0,25.0,4,male,0
18.0,2022.0,24.0,4,male,0
28.0,2685.0,44.0,1,male,0
16.0,4580.0,35.0,3,male,0
29.0,2000.0,33.0,4,male,1
17.0,3191.0,36.0,1,female,1
52.0,3640.0,63.0,1,female,1
16.0,2172.0,26.0,4,female,0
27.0,2821.0,35.0,4,male,0
27.0,2789.0,39.0,1,male,1
16.0,1928.0,27.0,1,male,1
33.0,7866.0,37.0,3,female,0
19.0,1981.0,43.0,4,male,1
15.0,5921.0,27.0,3,male,0
21.0,4295.0,51.0,1,female,1
11.0,842.0,24.0,4,female,0
36.0,2846.0,36.0,3,female,1
29.0,4172.0,41.0,2,male,0
33.0,3771.0,69.0,1,male,0
4.0,1504.0,19.0,4,female,0
24.0,2842.0,40.0,3,female,0
10.0,1292.0,67.0,3,male,1
22.0,1404.0,30.0,3,male,1
37.0,2185.0,51.0,3,male,1
24.0,2738.0,40.0,4,male,1
18.0,5707.0,21.0,4,male,0
35.0,3009.0,42.0,1,female,1
33.0,4310.0,27.0,3,male,1
45.0,1318.0,38.0,2,male,1
4.0,1313.0,20.0,4,male,0
25.0,1936.0,46.0,2,male,0
15.0,6038.0,19.0,1,male,1
9.0,1183.0,35.0,3,male,1
22.0,1039.0,53.0,1,male,1
6.0,2360.0,43.0,1,male,1
4.0,4486.0,34.0,2,female,1
9.0,1007.0,34.0,1,female,0
17.0,2154.0,33.0,1,male,1
45.0,1188.0,68.0,4,female,1
11.0,5218.0,37.0,2,male,1
6.0,3508.0,37.0,1,male,1
4.0,2823.0,29.0,4,male,1
16.0,2407.0,32.0,4,male,1
17.0,2168.0,45.0,1,male,0
22.0,2648.0,30.0,2,male,0
4.0,1748.0,28.0,3,female,1
11.0,1522.0,31.0,1,male,1
4.0,1332.0,33.0,3,male,1
23.0,2478.0,39.0,1,female,1
4.0,1588.0,31.0,1,male,0
4.0,3787.0,35.0,3,male,1
35.0,818.0,28.0,3,male,1
27.0,3324.0,53.0,3,male,0
25.0,3242.0,38.0,1,male,0
25.0,4630.0,34.0,2,male,0
7.0,2139.0,40.0,1,female,1
34.0,1092.0,37.0,4,male,1
7.0,1477.0,19.0,2,male,1
46.0,4472.0,36.0,2,male,0
23.0,2097.0,57.0,3,female,1
4.0,1973.0,43.0,3,male,0
32.0,1843.0,51.0,3,female,0
46.0,2417.0,30.0,1,female,0
17.0,2172.0,20.0,1,male,0
34.0,1053.0,29.0,2,male,1
18.0,1816.0,54.0,1,male,0
12.0,4116.0,26.0,2,male,1
4.0,5147.0,28.0,3,male,0
36.0,2337.0,51.0,3,female,1
15.0,1889.0,34.0,4,male,0
25.0,5019.0,36.0,2,male,1
6.0,2209.0,41.0,1,male,1
9.0,1296.0,38.0,3,female,1
35.0,2324.0,34.0,4,female,1
15.0,3514.0,40.0,1,male,1
15.0,5609.0,29.0,4,male,1
4.0,1905.0,37.0,3,male,1
23.0,3254.0,45.0,2,male,1
31.0,2069.0,25.0,3,male,1
14.0,4431.0,35.0,3,male,1
18.0,2825.0,24.0,4,male,1
5.0,2810.0,46.0,4,male,1
39.0,1459.0,45.0,2,female,1
12.0,2061.0,49.0,3,male,1
18.0,2062.0,50.0,4,female,0
43.0,418.0,49.0,1,female,0
17.0,3808.0,46.0,2,female,1
4.0,2426.0,28.0,2,male,1
8.0,2178.0,49.0,4,male,1
16.0,2020.0,27.0,4,female,1
44.0,2519.0,66.0,1,male,1
23.0,2808.0,40.0,4,male,0
18.0,1200.0,44.0,1,female,1
32.0,2634.0,23.0,4,male,0
38.0,2626.0,51.0,1,male,1
11.0,2475.0,51.0,4,female,0
39.0,1102.0,19.0,2,male,1
32.0,2295.0,31.0,4,male,0
26.0,1220.0,32.0,1,male,1
4.0,2903.0,30.0,3,male,0
23.0,4881.0,54.0,3,female,0
39.0,3885.0,64.0,3,male,1
17.0,2039.0,25.0,4,male,1
51.0,1896.0,50.0,2,female,0
22.0,1849.0,34.0,2,female,1
8.0,2927.0,54.0,1,male,1
28.0,1748.0,19.0,2,male,0
25.0,1877.0,32.0,2,male,1
32.0,667.0,51.0,4,male,1
18.0,1551.0,28.0,4,male,1
38.0,1623.0,52.0,1,female,1
13.0,1865.0,31.0,3,male,0
22.0,4621.0,51.0,4,female,0
4.0,1163.0,44.0,2,male,1
10.0,1181.0,32.0,1,male,1
23.0,3366.0,29.0,4,male,1
12.0,1439.0,35.0,3,male,1
15.0,2237.0,51.0,4,male,0
18.0,2685.0,37.0,4,male,1
24.0,2474.0,30.0,1,male,1
31.0,1623.0,69.0,3,male,1
31.0,3944.0,19.0,1,male,1
34.0,5456.0,35.0,3,male,0
23.0,1427.0,43.0,3,male,1
13.0,2114.0,25.0,1,male,1
4.0,3935.0,37.0,1,female,1
16.0,2185.0,33.0,2,male,0
10.0,1414.0,20.0,2,female,1
4.0,1948.0,42.0,4,male,1
43.0,3800.0,25.0,2,male,0
4.0,1406.0,28.0,2,male,1
25.0,2824.0,52.0,2,male,0
28.0,3020.0,25.0,1,female,1
18.0,1749.0,44.0,2,female,1
52.0,3348.0,52.0,1,male,0
21.0,3474.0,49.0,3,female,0
11.0,4091.0,43.0,1,male,0
44.0,4008.0,35.0,1,male,1
10.0,1081.0,21.0,3,male,1
4.0,3839.0,39.0,1,male,0
8.0,3295.0,42.0,1,female,1
12.0,4053.0,31.0,4,male,0
21.0,1552.0,26.0,1,male,1
25.0,3914.0,48.0,3,male,0
4.0,2959.0,25.0,3,female,1
25.0,1322.0,42.0,1,male,1
50.0,4831.0,32.0,1,male,1
11.0,1602.0,19.0,4,female,0
19.0,1410.0,57.0,2,male,1
30.0,3042.0,45.0,3,female,1
36.0,1820.0,44.0,1,male,1
12.0,2959.0,21.0,3,male,0
8.0,2139.0,36.0,1,male,1
8.0,2840.0,40.0,1,male,1
35.0,3766.0,29.0,1,male,0
33.0,2443.0,57.0,1,male,0
4.0,3781.0,19.0,2,female,1
4.0,3751.0,46.0,2,male,1
5.0,1552.0,19.0,3,male,1
4.0,3771.0,19.0,2,male,0
26.0,3409.0,23.0,4,female,0
24.0,2634.0,44.0,1,male,1
46.0,4432.0,29.0,4,male,0
32.0,5850.0,30.0,4,male,1
22.0,3635.0,27.0,4,male,1
36.0,1116.0,20.0,1,male,1
9.0,3094.0,27.0,4,male,0
4.0,2266.0,26.0,1,female,1
21.0,2134.0,33.0,4,female,0
33.0,2965.0,33.0,3,female,0
4.0,2036.0,19.0,3,male,1
33.0,5815.0,30.0,1,male,0
32.0,2863.0,52.0,4,male,1
14.0,2474.0,31.0,4,male,1
23.0,3692.0,36.0,2,male,1
17.0,3731.0,28.0,2,female,1
22.0,4510.0,29.0,4,male,0
32.0,3452.0,36.0,4,male,1
10.0,2414.0,21.0,4,male,1
34.0,2661.0,35.0,2,male,1
32.0,806.0,19.0,3,male,1
33.0,1117.0,40.0,4,female,1
4.0,4128.0,19.0,4,male,0
4.0,2039.0,44.0,4,male,1
30.0,6144.0,49.0,3,female,0
13.0,6101.0,19.0,1,male,0
12.0,1238.0,44.0,3,male,0
11.0,2891.0,32.0,3,female,0
4.0,10509.0,51.0,2,male,0
17.0,1612.0,30.0,3,female,1
11.0,3026.0,33.0,1,male,1
12.0,2168.0,33.0,3,male,1
27.0,2174.0,51.0,1,male,1
5.0,2110.0,19.0,4,male,1
35.0,2468.0,46.0,4,female,0
4.0,3581.0,37.0,3,female,0
52.0,1632.0,31.0,1,male,0
4.0,3176.0,34.0,1,male,0
28.0,1707.0,47.0,4,female,0
33.0,3242.0,46.0,2,male,1
21.0,2906.0,57.0,3,male,1
31.0,1633.0,29.0,1,male,1
19.0,2650.0,19.0,1,male,0
4.0,1645.0,29.0,3,male,1
25.0,1574.0,34.0,2,male,1
35.0,4531.0,31.0,1,male,1
13.0,913.0,50.0,1,female,1
4.0,3254.0,63.0,4,female,0
13.0,3541.0,40.0,2,female,1
25.0,1833.0,19.0,3,male,1
25.0,4344.0,49.0,4,female,0
35.0,3948.0,29.0,3,male,1
28.0,1222.0,37.0,3,female,1
27.0,3239.0,46.0,2,female,1
4.0,3116.0,40.0,4,male,1
50.0,1701.0,36.0,1,male,1
21.0,3335.0,39.0,1,female,1
32.0,3647.0,46.0,3,male,1
16.0,1682.0,43.0,1,female,1
19.0,865.0,60.0,4,male,0
22.0,3066.0,19.0,2,male,1
42.0,1689.0,27.0,3,male,0
41.0,981.0,29.0,2,female,1
29.0,2020.0,46.0,2,male,0
47.0,743.0,38.0,2,male,0
16.0,2056.0,46.0,1,male,0
28.0,5460.0,20.0,1,female,1
15.0,513.0,33.0,2,male,1
38.0,3164.0,44.0,4,female,1
21.0,1503.0,36.0,4,male,0
34.0,2009.0,31.0,4,male,0
44.0,1526.0,39.0,1,male,1
4.0,3406.0,56.0,4,female,0
49.0,2485.0,19.0,4,male,0
25.0,1624.0,55.0,4,male,1
17.0,1206.0,39.0,4,male,1
4.0,1962.0,26.0,1,male,1
17.0,4465.0,44.0,1,male,1
4.0,1246.0,36.0,2,male,0
22.0,3087.0,51.0,1,male,1
18.0,2947.0,27.0,3,male,1
45.0,866.0,47.0,3,male,1
16.0,4361.0,26.0,3,male,1
35.0,2447.0,40.0,3,male,0
36.0,7625.0,45.0,3,female,0
48.0,6070.0,36.0,4,male,0
17.0,2158.0,44.0,1,female,1
31.0,2287.0,29.0,1,male,0
4.0,1410.0,49.0,4,male,1
7.0,1160.0,30.0,2,female,1
17.0,3732.0,28.0,1,male,1
21.0,2158.0,35.0,3,female,0
5.0,1991.0,35.0,2,female,1
15.0,2241.0,27.0,3,male,0
30.0,3526.0,46.0,2,male,1
15.0,3997.0,35.0,4,female,0
19.0,2469.0,43.0,4,male,1
9.0,2198.0,19.0,1,female,1
39.0,2628.0,21.0,1,female,1
45.0,7126.0,34.0,4,male,0
24.0,826.0,25.0,1,male,1
19.0,1322.0,34.0,1,male,1
43.0,3200.0,43.0,1,female,1
27.0,2683.0,50.0,2,male,1
12.0,4672.0,54.0,1,female,0
4.0,4869.0,46.0,1,male,1
13.0,6866.0,28.0,1,female,1
50.0,1628.0,42.0,1,female,1
13.0,3409.0,30.0,4,male,1
59.0,2213.0,42.0,3,male,1
21.0,4092.0,24.0,3,female,0
18.0,2732.0,52.0,1,male,1
39.0,3935.0,41.0,2,female,0
18.0,1659.0,33.0,4,male,0
26.0,2714.0,21.0,3,male,0
7.0,1892.0,39.0,4,male,1
4.0,2134.0,30.0,3,female,0
11.0,1951.0,39.0,4,male,1
24.0,1406.0,28.0,3,female,0
12.0,4411.0,30.0,2,male,1
4.0,2855.0,43.0,4,male,0
27.0,4396.0,54.0,3,male,1
19.0,1440.0,22.0,4,female,1
17.0,867.0,34.0,1,male,0
13.0,1764.0,40.0,1,male,1
4.0,2244.0,34.0,2,female,1
42.0,3771.0,31.0,1,female,1
14.0,4302.0,63.0,3,female,1
28.0,4715.0,27.0,3,male,1
40.0,5655.0,41.0,4,female,1
36.0,3644.0,31.0,3,female,1
24.0,2628.0,35.0,1,female,1
21.0,1640.0,19.0,4,male,1
25.0,3554.0,47.0,1,male,1
33.0,1933.0,34.0,1,female,1
29.0,1604.0,25.0,3,male,0
15.0,3366.0,56.0,3,male,1
27.0,2808.0,33.0,4,male,1
26.0,3881.0,29.0,4,male,1
30.0,1703.0,26.0,3,male,1
24.0,4576.0,49.0,4,male,1
39.0,3034.0,37.0,2,female,1
24.0,2262.0,33.0,3,male,1
33.0,1663.0,21.0,2,female,1
22.0,1375.0,26.0,2,male,1
13.0,1173.0,40.0,4,female,0
8.0,5159.0,36.0,3,male,1
19.0,1134.0,19.0,3,male,0
28.0,3469.0,26.0,1,male,1
38.0,2184.0,39.0,4,male,0
20.0,1850.0,67.0,2,male,1
14.0,1940.0,27.0,1,male,1
14.0,2356.0,19.0,3,male,0
38.0,3997.0,46.0,4,female,1
22.0,3336.0,31.0,4,male,0
14.0,2469.0,21.0,4,male,0
31.0,1175.0,42.0,1,male,1
4.0,929.0,33.0,2,male,1
22.0,6484.0,26.0,4,male,1
20.0,1428.0,21.0,4,male,0
19.0,1039.0,35.0,1,female,1
6.0,4430.0,37.0,2,female,1
34.0,1092.0,19.0,1,male,1
44.0,3702.0,48.0,1,male,1
4.0,3973.0,22.0,1,male,1
22.0,2842.0,53.0,2,male,1
30.0,4109.0,40.0,1,male,0
51.0,1175.0,34.0,4,female,0
15.0,1256.0,39.0,2,male,0
8.0,2208.0,29.0,2,female,1
21.0,2472.0,36.0,4,male,0
47.0,2411.0,56.0,2,male,1
22.0,3168.0,30.0,1,female,0
25.0,1673.0,46.0,3,male,1
45.0,811.0,26.0,4,male,1
4.0,3034.0,36.0,3,female,1
4.0,2158.0,48.0,3,female,0
33.0,3797.0,23.0,2,female,1
32.0,7162.0,40.0,2,female,1
4.0,2568.0,19.0,3,male,1
28.0,3384.0,23.0,1,female,1
22.0,1521.0,31.0,1,male,0
24.0,3966.0,47.0,2,male,1
10.0,2948.0,45.0,2,male,1
15.0,2828.0,26.0,4,male,0
9.0,3946.0,35.0,4,female,0
22.0,1334.0,38.0,3,male,0
18.0,3332.0,19.0,3,male,1
44.0,3184.0,41.0,4,male,0
29.0,5810.0,53.0,4,male,1
4.0,905.0,51.0,1,male,1
27.0,2374.0,29.0,2,male,1
40.0,7625.0,32.0,3,male,0
25.0,2007.0,26.0,3,male,1
35.0,1985.0,30.0,1,female,0
21.0,6143.0,34.0,3,male,1
31.0,7993.0,45.0,1,male,1
9.0,2612.0,37.0,4,male,1
32.0,1703.0,26.0,4,female,1
4.0,1807.0,46.0,1,male,1
38.0,2017.0,47.0,3,female,0
4.0,1547.0,29.0,3,male,1
4.0,1574.0,33.0,2,male,1
28.0,2732.0,35.0,4,male,0
19.0,2520.0,19.0,4,male,0
22.0,3184.0,38.0,3,male,0
27.0,2515.0,44.0,1,female,1
21.0,1272.0,60.0,1,male,1
9.0,3599.0,38.0,1,female,0
24.0,2831.0,33.0,1,male,1
26.0,1840.0,35.0,4,female,1
28.0,2143.0,43.0,3,male,1
47.0,2977.0,46.0,2,male,0
11.0,2569.0,26.0,4,male,0
22.0,2314.0,38.0,3,male,1
28.0,3706.0,44.0,3,male,1
15.0,4315.0,19.0,1,female,1
5.0,2065.0,53.0,1,female,1
13.0,2447.0,34.0,3,male,1
35.0,1357.0,46.0,1,male,1
17.0,2248.0,36.0,4,male,1
29.0,3186.0,34.0,3,male,1
11.0,3839.0,36.0,2,male,0
27.0,2720.0,39.0,4,female,0
12.0,2356.0,47.0,1,female,0
10.0,1676.0,33.0,4,male,1
22.0,2787.0,24.0,3,male,1
22.0,1362.0,28.0,4,female,0
41.0,2669.0,25.0,2,female,0
4.0,2469.0,45.0,2,male,0
28.0,1512.0,25.0,1,male,1
43.0,2978.0,55.0,1,female,1
39.0,2217.0,38.0,3,male,1
16.0,3388.0,36.0,1,female,1
12.0,1927.0,52.0,3,male,0
14.0,3172.0,32.0,1,male,1
25.0,5660.0,34.0,4,male,0
23.0,2727.0,46.0,1,female,1
26.0,3739.0,45.0,3,male,1
29.0,1778.0,25.0,3,female,1
7.0,2022.0,66.0,3,male,0
7.0,878.0,42.0,1,female,1
5.0,2253.0,22.0,4,male,1
4.0,1326.0,34.0,2,female,1
20.0,2618.0,48.0,3,male,1
25.0,826.0,38.0,2,male,1
52.0,1575.0,47.0,2,female,1
28.0,2588.0,65.0,3,male,0
21.0,3039.0,48.0,4,male,1
40.0,999.0,60.0,1,male,1
11.0,1983.0,44.0,2,female,1
26.0,8107.0,29.0,1,female,1
34.0,3748.0,55.0,3,male,0
32.0,2709.0,28.0,1,female,0
26.0,515.0,47.0,1,male,0
16.0,1485.0,44.0,3,female,1
5.0,3209.0,27.0,3,male,0
19.0,2804.0,28.0,3,male,0
13.0,3123.0,35.0,2,male,1
30.0,4082.0,41.0,3,male,1
19.0,2602.0,53.0,3,male,1
28.0,3839.0,37.0,1,male,1
4.0,913.0,59.0,3,female,1
34.0,7993.0,48.0,2,female,1
10.0,2085.0,29.0,2,male,1
4.0,1742.0,29.0,3,male,1
4.0,5358.0,38.0,2,male,1
13.0,3382.0,31.0,1,male,1
35.0,4109.0,36.0,4,male,0
31.0,1801.0,46.0,4,male,1
6.0,2846.0,39.0,2,male,0
22.0,3563.0,49.0,4,male,0
20.0,1328.0,28.0,3,male,1
4.0,2163.0,27.0,1,male,1
8.0,2147.0,21.0,1,female,0
4.0,2074.0,19.0,2,male,0
9.0,1687.0,31.0,2,female,1
4.0,1207.0,37.0,2,female,1
10.0,3087.0,35.0,2,female,1
9.0,2794.0,37.0,1,male,1
10.0,4465.0,62.0,4,female,0
10.0,2370.0,25.0,1,male,1
36.0,1751.0,34.0,1,male,1
16.0,1109.0,31.0,4,male,1
24.0,2581.0,27.0,4,male,0
31.0,2093.0,53.0,4,male,1
33.0,6960.0,37.0,3,male,0
30.0,7711.0,53.0,1,male,0
13.0,5655.0,25.0,4,female,0
7.0,1487.0,60.0,2,male,1
11.0,1138.0,64.0,2,female,0
15.0,2160.0,27.0,1,male,1
21.0,1512.0,37.0,3,female,0
20.0,5205.0,36.0,1,female,1
35.0,2631.0,44.0,3,male,0
20.0,1993.0,22.0,1,female,0
45.0,2471.0,42.0,4,female,0
34.0,4799.0,46.0,1,female,1
15.0,1465.0,30.0,4,female,0
33.0,3189.0,19.0,4,male,1
4.0,1173.0,28.0,2,male,1
39.0,2213.0,33.0,1,male,1
27.0,1748.0,46.0,4,male,0
26.0,2906.0,30.0,2,female,1
4.0,2631.0,24.0,1,male,0
52.0,4677.0,45.0,4,female,1
18.0,3513.0,41.0,1,female,1
19.0,1801.0,46.0,1,male,1
35.0,1194.0,37.0,1,male,0
18.0,1577.0,50.0,1,male,1
10.0,1965.0,43.0,1,male,1
30.0,2175.0,19.0,4,male,1
8.0,1615.0,39.0,4,male,0
31.0,4344.0,47.0,2,male,1
23.0,3990.0,38.0,2,female,1
35.0,2140.0,55.0,1,male,1
5.0,1894.0,32.0,3,female,0
38.0,2175.0,46.0,1,male,1
25.0,2414.0,23.0,3,female,0
47.0,2464.0,37.0,4,male,1
12.0,1006.0,30.0,3,male,1
46.0,1991.0,26.0,1,male,1
30.0,887.0,22.0,1,male,0
32.0,2511.0,40.0,4,female,1
11.0,3486.0,42.0,3,male,0
28.0,1382.0,30.0,4,female,1
30.0,2694.0,23.0,1,male,1
10.0,1778.0,27.0,2,male,1
6.0,1679.0,46.0,2,female,1
11.0,6660.0,24.0,1,female,0
41.0,3927.0,51.0,1,male,1
23.0,3168.0,19.0,4,male,1
33.0,1976.0,40.0,3,female,1
25.0,3070.0,45.0,2,female,1
22.0,2200.0,52.0,3,female,1
24.0,3123.0,32.0,4,female,1
16.0,1503.0,28.0,1,male,1
37.0,2391.0,21.0,3,male,1
23.0,2004.0,48.0,4,male,1
24.0,1126.0,36.0,1,male,1
4.0,5881.0,32.0,4,male,0
25.0,3756.0,33.0,2,female,1
12.0,1589.0,40.0,4,female,0
14.0,1090.0,37.0,4,female,1
35.0,1677.0,51.0,3,male,1
7.0,1545.0,19.0,2,female,0
18.0,1792.0,47.0,1,male,1
29.0,1071.0,31.0,3,male,1
36.0,1576.0,36.0,3,male,0
14.0,2522.0,34.0,4,male,0
25.0,3071.0,36.0,2,male,1
25.0,860.0,46.0,3,female,1
7.0,2445.0,39.0,4,male,1
4.0,1402.0,20.0,3,male,1
4.0,1371.0,36.0,3,male,1
29.0,2069.0,36.0,4,male,1
22.0,1704.0,41.0,3,female,1
4.0,3508.0,38.0,3,female,0
12.0,3517.0,36.0,4,male,1
16.0,2069.0,49.0,2,male,1
16.0,1746.0,25.0,1,female,1
21.0,6114.0,64.0,1,male,1
50.0,6484.0,31.0,2,male,0
11.0,3001.0,25.0,4,male,1
23.0,2253.0,47.0,4,female,1
11.0,4116.0,50.0,4,male,0
13.0,5242.0,53.0,4,female,0
9.0,1863.0,55.0,1,female,1
18.0,6143.0,43.0,1,female,1
13.0,2235.0,38.0,2,female,1
26.0,4346.0,42.0,2,male,0
24.0,1885.0,37.0,1,female,1
9.0,2521.0,31.0,4,female,0
46.0,1966.0,57.0,1,male,0
6.0,2468.0,60.0,3,male,1
26.0,4152.0,37.0,4,male,0
50.0,1522.0,35.0,1,female,1
12.0,2071.0,31.0,2,female,1
39.0,3288.0,19.0,4,male,0
40.0,1944.0,30.0,4,male,1
26.0,7068.0,32.0,3,female,0
4.0,1076.0,37.0,1,male,1
40.0,8107.0,27.0,1,male,1
22.0,1727.0,19.0,3,female,1
14.0,4069.0,45.0,4,male,0
38.0,5843.0,59.0,3,male,1
11.0,3227.0,19.0,3,male,0
35.0,1126.0,36.0,3,male,1
14.0,2030.0,48.0,4,female,1
28.0,2555.0,24.0,1,male,1
7.0,3264.0,21.0,1,male,1
16.0,4092.0,38.0,3,male,1
9.0,4408.0,35.0,4,male,0
12.0,5333.0,30.0,4,male,1
23.0,1458.0,57.0,1,male,1
19.0,4109.0,55.0,3,female,1
23.0,941.0,45.0,1,male,1
38.0,2680.0,37.0,2,male,1
19.0,1356.0,34.0,3,female,1
4.0,905.0,48.0,2,male,1
17.0,3941.0,35.0,2,male,1
22.0,2417.0,55.0,1,male,0
34.0,4128.0,53.0,1,male,1
34.0,1024.0,30.0,2,female,1
33.0,1246.0,46.0,3,male,1
18.0,2320.0,57.0,3,male,1
30.0,1723.0,45.0,1,male,1
4.0,2518.0,27.0,1,male,1
38.0,1786.0,35.0,4,female,1
27.0,2034.0,34.0,3,male,1
28.0,1316.0,39.0,4,male,1
16.0,4831.0,38.0,2,female,0
22.0,2059.0,34.0,1,female,0
12.0,1265.0,48.0,1,male,1
28.0,3517.0,54.0,4,male,0
4.0,3137.0,31.0,1,male,1
34.0,2782.0,21.0,1,male,1
28.0,2784.0,42.0,1,male,1
47.0,2014.0,38.0,4,male,0
21.0,2272.0,42.0,3,male,1
20.0,764.0,29.0,3,female,0
23.0,1030.0,41.0,3,male,1
22.0,1230.0,27.0,2,male,1
20.0,2854.0,51.0,2,male,1
7.0,4630.0,59.0,1,male,1
7.0,2209.0,27.0,4,female,1
13.0,2107.0,19.0,2,male,1
17.0,4432.0,33.0,4,male,1
6.0,2007.0,32.0,1,male,1
6.0,3451.0,40.0,3,male,1
17.0,3091.0,38.0,1,male,1
31.0,1178.0,44.0,1,male,1
18.0,2900.0,68.0,3,male,1
30.0,2756.0,32.0,4,male,0
34.0,1313.0,34.0,4,female,1
32.0,1386.0,43.0,4,female,1
15.0,1196.0,19.0,2,male,1
16.0,5086.0,48.0,4,male,1
4.0,7167.0,31.0,2,female,1
12.0,3541.0,22.0,2,male,0
27.0,5707.0,29.0,3,female,1
7.0,1149.0,44.0,2,female,1
39.0,5242.0,49.0,4,male,0
40.0,6935.0,54.0,1,female,0
16.0,5815.0,44.0,4,female,1
33.0,1464.0,30.0,1,male,1
4.0,4324.0,45.0,4,female,0
7.0,2284.0,37.0,4,male,0
16.0,4330.0,66.0,1,male,1
21.0,1743.0,19.0,3,male,0
18.0,2468.0,58.0,4,female,1
9.0,1812.0,47.0,1,male,1
47.0,3196.0,43.0,1,female,1
25.0,2335.0,37.0,2,male,1
25.0,4430.0,32.0,4,male,0
30.0,3794.0,27.0,4,male,1
23.0,3082.0,21.0,2,female,0
18.0,2407.0,63.0,4,male,0
13.0,2065.0,50.0,4,male,1
4.0,2443.0,46.0,4,male,0
41.0,3683.0,43.0,1,male,1
9.0,2608.0,19.0,1,male,0
4.0,2842.0,35.0,3,female,1
10.0,2394.0,39.0,4,male,1
4.0,2337.0,52.0,3,male,0
