duration,credit_amount,age,installment_rate,sex,target
25.0,1218.0,25.0,4,male,1
16.0,2435.0,44.0,1,male,1
26.0,3770.0,35.0,1,female,1
18.0,1595.0,55.0,3,male,1
4.0,2228.0,40.0,3,male,1
34.0,3771.0,44.0,1,female,0
32.0,2248.0,36.0,1,female,1
22.0,1644.0,31.0,2,male,1
15.0,2485.0,49.0,1,male,1
38.0,2189.0,36.0,3,female,0
9.0,1932.0,25.0,1,male,1
26.0,3538.0,44.0,2,female,1
28.0,826.0,36.0,4,male,1
30.0,5613.0,35.0,3,male,0
18.0,2653.0,47.0,4,male,1
16.0,1220.0,22.0,4,male,0
46.0,3067.0,44.0,4,male,1
10.0,2457.0,39.0,3,male,1
4.0,4172.0,38.0,3,male,1
4.0,3705.0,38.0,1,male,1
21.0,2192.0,30.0,4,female,1
10.0,3236.0,30.0,4,female,1
31.0,5322.0,40.0,1,male,1
35.0,5354.0,39.0,4,male,0
4.0,3070.0,50.0,1,female,1
4.0,2447.0,29.0,1,male,1
17.0,1583.0,49.0,2,male,1
23.0,3021.0,60.0,1,male,1
4.0,3440.0,22.0,2,male,1
14.0,2644.0,54.0,1,female,1
4.0,806.0,42.0,4,female,1
29.0,1973.0,37.0,4,male,0
39.0,1776.0,38.0,4,female,0
23.0,2536.0,50.0,3,male,1
26.0,2141.0,19.0,2,male,1
29.0,2281.0,50.0,3,male,1
37.0,2143.0,42.0,1,male,0
35.0,3639.0,50.0,1,male,1
30.0,1473.0,19.0,1,male,0
33.0,2661.0,19.0,2,male,0
4.0,1515.0,44.0,4,female,1
28.0,3439.0,22.0,3,female,0
12.0,2857.0,42.0,4,male,1
28.0,2648.0,35.0,4,male,1
23.0,3827.0,24.0,3,male,1
23.0,3262.0,19.0,2,male,0
30.0,4508.0,50.0,1,male,0
25.0,1118.0,37.0,1,male,1
18.0,2459.0,23.0,1,female,1
46.0,1647.0,43.0,2,male,1
24.0,5019.0,24.0,4,male,0
29.0,3148.0,43.0,1,female,0
19.0,2060.0,24.0,4,female,1
15.0,3889.0,37.0,3,male,1
12.0,2226.0,47.0,4,female,1
23.0,2615.0,27.0,1,female,1
22.0,2084.0,42.0,4,male,0
31.0,4361.0,25.0,3,male,1
17.0,2488.0,48.0,2,male,1
38.0,4885.0,29.0,4,male,0
34.0,1585.0,37.0,4,male,1
4.0,2537.0,25.0,4,male,0
4.0,1453.0,49.0,3,male,1
16.0,3812.0,69.0,2,female,0
23.0,2253.0,32.0,3,male,1
28.0,1385.0,34.0,4,male,0
26.0,3684.0,34.0,2,male,1
17.0,3873.0,27.0,4,male,0
43.0,2446.0,22.0,2,female,0
5.0,1679.0,48.0,3,male,0
15.0,2848.0,19.0,4,female,0
12.0,5723.0,55.0,2,male,1
23.0,1465.0,28.0,4,male,0
26.0,961.0,28.0,3,female,1
22.0,2382.0,31.0,1,male,1
27.0,1154.0,26.0,1,female,1
21.0,971.0,36.0,3,male,1
38.0,2828.0,33.0,4,female,0
14.0,3063.0,21.0,4,female,1
14.0,3738.0,38.0,1,female,1
28.0,2978.0,32.0,3,male,0
26.0,3439.0,53.0,4,male,1
27.0,2571.0,52.0,3,female,1
21.0,5460.0,21.0,4,male,1
4.0,2021.0,38.0,2,female,1
25.0,1721.0,41.0,1,male,1
12.0,5503.0,31.0,2,female,0
31.0,3504.0,30.0,2,male,0
26.0,2363.0,39.0,3,female,1
22.0,2639.0,37.0,1,male,1
15.0,1848.0,23.0,1,male,0
33.0,1574.0,37.0,2,female,1
21.0,913.0,36.0,2,male,1
4.0,925.0,43.0,4,female,1
34.0,3157.0,33.0,3,male,0
46.0,1964.0,20.0,2,male,0
33.0,1643.0,35.0,3,female,1
26.0,1850.0,41.0,4,female,0
11.0,3344.0,24.0,1,male,1
17.0,5159.0,38.0,2,female,1
31.0,2407.0,42.0,2,female,1
33.0,1459.0,30.0,2,female,1
23.0,1820.0,22.0,4,male,1
34.0,2130.0,43.0,3,male,1
46.0,3508.0,63.0,4,female,1
22.0,2590.0,60.0,4,female,0
30.0,3602.0,31.0,2,male,1
29.0,1178.0,29.0,1,male,1
30.0,2919.0,23.0,2,female,0
38.0,6049.0,39.0,2,male,1
14.0,3036.0,34.0,2,male,1
8.0,2059.0,32.0,2,male,1
16.0,2902.0,48.0,2,male,0
14.0,4069.0,35.0,3,female,0
13.0,2892.0,60.0,3,male,1
31.0,4292.0,36.0,4,male,0
33.0,1039.0,35.0,3,male,0
10.0,2852.0,29.0,2,male,0
4.0,2778.0,55.0,2,male,1
4.0,2999.0,39.0,3,male,1
20.0,2423.0,51.0,3,male,0
20.0,2296.0,29.0,3,male,1
7.0,2947.0,37.0,4,male,1
22.0,1242.0,46.0,1,female,1
33.0,1859.0,19.0,4,female,1
21.0,2139.0,42.0,1,male,1
28.0,2960.0,44.0,3,male,0
4.0,2362.0,24.0,4,male,1
27.0,1677.0,44.0,1,female,1
13.0,3881.0,28.0,4,male,1
22.0,2843.0,32.0,3,male,1
4.0,2572.0,32.0,3,male,1
11.0,3119.0,48.0,3,female,1
9.0,2653.0,29.0,3,male,0
8.0,4634.0,34.0,1,male,1
22.0,2261.0,40.0,3,female,0
18.0,1412.0,30.0,1,male,1
19.0,3042.0,47.0,2,female,0
35.0,3239.0,30.0,3,male,1
27.0,3759.0,35.0,1,male,0
26.0,3357.0,38.0,4,female,0
29.0,2341.0,40.0,3,male,1
23.0,5609.0,40.0,1,male,1
35.0,1820.0,57.0,1,male,1
28.0,1743.0,28.0,1,female,1
16.0,3513.0,49.0,2,male,1
18.0,1704.0,66.0,4,male,1
29.0,4580.0,44.0,4,male,1
12.0,1512.0,39.0,2,male,1
21.0,2736.0,36.0,1,female,1
21.0,2714.0,39.0,1,female,0
18.0,1932.0,46.0,3,female,1
19.0,929.0,45.0,2,male,1
27.0,2852.0,30.0,3,male,1
34.0,2855.0,49.0,4,male,0
45.0,2469.0,38.0,1,female,1
27.0,1929.0,22.0,3,female,1
30.0,1217.0,19.0,1,female,1
33.0,1752.0,46.0,1,male,0
4.0,907.0,36.0,2,female,1
5.0,5933.0,45.0,1,female,1
31.0,2052.0,22.0,4,male,1
26.0,4634.0,52.0,1,male,1
15.0,2282.0,33.0,3,male,0
31.0,5478.0,20.0,3,male,1
12.0,1812.0,27.0,3,male,1
7.0,1670.0,50.0,1,female,0
26.0,1604.0,58.0,1,male,1
26.0,2588.0,39.0,4,female,1
30.0,1524.0,31.0,2,male,0
53.0,1160.0,55.0,1,male,1
15.0,5354.0,53.0,4,male,0
32.0,4959.0,19.0,1,male,1
14.0,1735.0,38.0,3,male,1
20.0,3926.0,44.0,1,male,1
21.0,743.0,36.0,3,female,0
41.0,2804.0,61.0,3,female,0
18.0,6866.0,31.0,1,female,0
4.0,6694.0,49.0,1,male,1
4.0,3600.0,35.0,3,female,1
38.0,4487.0,40.0,3,male,1
23.0,2842.0,43.0,3,female,1
35.0,5609.0,48.0,2,male,1
17.0,2022.0,28.0,2,male,0
7.0,741.0,51.0,3,male,1
11.0,4383.0,44.0,4,female,1
35.0,2687.0,58.0,4,female,0
10.0,2519.0,22.0,2,male,1
28.0,3474.0,30.0,4,female,0
35.0,3560.0,43.0,2,male,1
4.0,1182.0,36.0,2,male,1
39.0,2707.0,19.0,4,female,1
25.0,1748.0,21.0,2,male,1
25.0,2148.0,19.0,4,male,1
22.0,4506.0,36.0,4,male,1
33.0,2423.0,41.0,4,male,0
16.0,1829.0,19.0,1,male,0
33.0,2661.0,38.0,1,female,1
24.0,2335.0,48.0,4,male,1
28.0,2590.0,30.0,2,male,1
15.0,3877.0,30.0,2,female,1
38.0,2551.0,51.0,2,female,1
30.0,2017.0,19.0,3,male,0
13.0,2217.0,41.0,1,male,0
22.0,1432.0,48.0,4,male,0
18.0,5261.0,38.0,2,male,1
27.0,3506.0,46.0,4,female,1
32.0,907.0,54.0,4,female,1
4.0,2329.0,34.0,3,male,0
27.0,4814.0,46.0,1,female,1
35.0,1036.0,39.0,4,female,0
27.0,2042.0,39.0,2,male,1
20.0,6144.0,49.0,3,male,1
32.0,3107.0,62.0,3,male,0
10.0,3737.0,30.0,3,male,0
14.0,1466.0,51.0,1,female,1
13.0,5677.0,24.0,1,female,1
8.0,3332.0,47.0,3,male,1
25.0,5162.0,53.0,1,female,1
25.0,1483.0,30.0,3,male,1
26.0,1899.0,19.0,2,female,1
33.0,1522.0,39.0,2,female,1
16.0,3044.0,28.0,4,female,1
22.0,1488.0,52.0,1,male,1
7.0,2596.0,58.0,2,female,1
9.0,5518.0,49.0,3,male,1
4.0,3814.0,46.0,3,male,1
33.0,1833.0,27.0,1,male,0
25.0,3265.0,32.0,2,male,1
8.0,1471.0,42.0,1,male,1
16.0,3776.0,27.0,4,male,1
7.0,1326.0,50.0,1,male,1
4.0,3587.0,25.0,3,male,1
33.0,4240.0,41.0,1,male,1
26.0,1225.0,35.0,1,female,0
41.0,4145.0,42.0,1,female,1
20.0,5097.0,19.0,1,male,0
20.0,5759.0,40.0,1,male,1
13.0,5358.0,29.0,4,male,1
12.0,3600.0,23.0,2,female,1
15.0,3667.0,32.0,1,male,1
11.0,1857.0,24.0,4,male,1
16.0,6866.0,46.0,4,male,0
24.0,2756.0,19.0,3,male,0
14.0,4346.0,45.0,3,male,1
44.0,3667.0,56.0,3,male,0
17.0,2631.0,34.0,1,female,1
35.0,1446.0,36.0,4,male,0
44.0,3705.0,35.0,3,male,0
15.0,2840.0,42.0,3,male,1
38.0,1580.0,39.0,3,female,1
28.0,5901.0,27.0,3,male,1
8.0,3172.0,43.0,1,female,1
17.0,2063.0,37.0,4,female,1
4.0,1973.0,27.0,1,male,1
12.0,5261.0,40.0,1,male,1
25.0,2134.0,42.0,4,female,1
12.0,2148.0,32.0,1,male,1
20.0,923.0,52.0,2,male,1
17.0,2318.0,26.0,4,male,1
16.0,1926.0,22.0,3,male,0
19.0,4289.0,63.0,3,female,1
16.0,5329.0,19.0,1,female,1
17.0,4625.0,19.0,1,male,1
29.0,1153.0,42.0,1,male,1
49.0,3164.0,34.0,3,male,0
13.0,5660.0,37.0,2,male,0
21.0,2341.0,19.0,1,male,1
17.0,2405.0,22.0,3,female,1
14.0,2568.0,19.0,1,male,1
26.0,1196.0,29.0,3,male,1
23.0,2148.0,29.0,4,male,1
39.0,2446.0,46.0,4,female,1
35.0,2999.0,36.0,4,male,1
14.0,2778.0,46.0,3,male,1
4.0,2653.0,36.0,1,female,1
25.0,2149.0,19.0,3,male,0
32.0,7126.0,42.0,2,male,1
29.0,5220.0,19.0,1,male,1
22.0,3935.0,44.0,4,male,1
21.0,3029.0,48.0,2,male,1
21.0,5815.0,28.0,4,male,0
18.0,1754.0,54.0,4,male,0
23.0,4055.0,46.0,1,male,1
28.0,3965.0,36.0,1,female,1
17.0,2499.0,38.0,1,male,1
5.0,1024.0,34.0,3,male,1
26.0,1163.0,52.0,1,male,1
12.0,5218.0,38.0,3,male,0
24.0,1461.0,51.0,3,male,1
16.0,3833.0,49.0,2,male,1
4.0,2411.0,30.0,3,male,1
18.0,2128.0,41.0,1,female,1
20.0,3164.0,37.0,1,male,1
31.0,5344.0,59.0,3,male,1
28.0,3994.0,32.0,1,male,1
25.0,5263.0,36.0,3,male,0
25.0,1526.0,37.0,3,male,0
36.0,1983.0,21.0,1,male,1
9.0,4980.0,33.0,1,female,1
43.0,2706.0,39.0,4,female,0
42.0,2287.0,19.0,4,female,1
24.0,1182.0,48.0,4,male,1
12.0,2082.0,25.0,3,female,1
40.0,2022.0,58.0,4,male,1
18.0,3504.0,47.0,1,female,1
24.0,2499.0,37.0,1,male,1
22.0,1013.0,39.0,3,female,1
25.0,907.0,19.0,1,male,1
17.0,4625.0,19.0,3,female,0
28.0,1231.0,54.0,4,female,1
24.0,1154.0,42.0,2,male,1
18.0,1274.0,31.0,2,female,1
31.0,1935.0,34.0,2,female,1
28.0,3112.0,53.0,3,male,1
16.0,2522.0,47.0,3,female,0
18.0,1848.0,32.0,3,male,1
30.0,2022.0,27.0,1,male,0
4.0,1645.0,45.0,1,female,0
25.0,2228.0,37.0,4,male,0
24.0,1801.0,40.0,4,female,1
5.0,2684.0,37.0,4,female,1
16.0,1451.0,33.0,4,male,1
40.0,2081.0,58.0,1,female,1
31.0,2927.0,46.0,3,female,1
10.0,1528.0,32.0,1,male,1
18.0,1983.0,46.0,4,male,0
17.0,3335.0,44.0,3,female,0
13.0,2214.0,19.0,1,male,1
12.0,2134.0,35.0,1,female,1
20.0,2258.0,42.0,1,male,0
17.0,2663.0,47.0,3,male,1
42.0,544.0,36.0,2,female,1
45.0,2962.0,46.0,2,female,0
25.0,2239.0,23.0,1,male,1
19.0,6268.0,51.0,3,male,1
4.0,1076.0,58.0,3,male,1
13.0,4782.0,30.0,2,male,0
13.0,2290.0,36.0,1,female,1
24.0,2072.0,65.0,4,male,0
44.0,2680.0,31.0,1,female,1
16.0,2453.0,34.0,3,female,1
41.0,1231.0,50.0,3,female,1
25.0,3009.0,19.0,2,male,1
26.0,3282.0,19.0,2,female,1
21.0,1374.0,22.0,4,male,1
4.0,3514.0,67.0,1,female,0
12.0,2621.0,19.0,4,male,0
18.0,3386.0,30.0,1,male,1
28.0,3236.0,41.0,1,male,1
10.0,2583.0,19.0,3,male,0
17.0,6093.0,27.0,4,female,1
8.0,2446.0,35.0,4,male,0
18.0,1093.0,54.0,1,male,1
12.0,3731.0,30.0,1,male,0
32.0,999.0,52.0,3,male,0
11.0,2502.0,31.0,4,male,1
9.0,2069.0,41.0,3,female,1
20.0,771.0,46.0,4,male,0
35.0,978.0,24.0,3,female,1
22.0,7167.0,43.0,1,female,1
21.0,1588.0,47.0,1,female,1
29.0,743.0,57.0,1,female,0
22.0,1370.0,39.0,3,male,1
32.0,1899.0,54.0,3,male,1
32.0,3748.0,49.0,1,female,1
22.0,964.0,33.0,2,male,1
4.0,2271.0,46.0,2,male,1
25.0,2262.0,37.0,2,female,0
30.0,2025.0,57.0,2,male,0
35.0,4060.0,23.0,1,male,1
12.0,2057.0,53.0,3,male,1
11.0,774.0,34.0,1,male,1
25.0,2172.0,45.0,1,female,1
21.0,1545.0,44.0,4,male,1
23.0,2014.0,19.0,1,female,1
14.0,2925.0,28.0,1,male,1
21.0,685.0,29.0,3,female,1
21.0,2272.0,58.0,3,female,1
4.0,2515.0,28.0,4,male,1
34.0,1230.0,46.0,1,female,1
15.0,811.0,52.0,3,male,1
4.0,4479.0,43.0,1,male,1
4.0,3607.0,19.0,3,female,1
20.0,979.0,26.0,3,female,1
4.0,1551.0,39.0,2,male,1
16.0,1470.0,36.0,4,male,1
7.0,2000.0,28.0,3,male,1
16.0,1181.0,43.0,4,female,1
14.0,3203.0,37.0,3,male,1
44.0,2553.0,42.0,3,male,1
25.0,3776.0,55.0,2,male,1
38.0,2306.0,31.0,3,female,1
4.0,5482.0,39.0,4,female,0
17.0,1322.0,20.0,1,male,1
7.0,3459.0,32.0,3,female,1
28.0,3355.0,41.0,3,male,0
40.0,2316.0,67.0,1,female,1
22.0,2978.0,38.0,1,female,0
4.0,2004.0,42.0,4,male,0
18.0,1116.0,29.0,3,male,1
34.0,2139.0,33.0,2,male,1
40.0,3806.0,36.0,3,male,1
16.0,743.0,37.0,4,male,1
20.0,5677.0,34.0,1,male,1
7.0,1082.0,50.0,1,male,0
4.0,3418.0,37.0,2,male,1
15.0,1218.0,28.0,4,female,1
36.0,3440.0,60.0,3,male,1
11.0,1552.0,21.0,2,female,1
27.0,2701.0,49.0,1,female,1
24.0,2534.0,43.0,1,male,1
15.0,2464.0,36.0,3,male,0
12.0,3005.0,33.0,1,male,1
4.0,2239.0,29.0,1,male,0
16.0,2014.0,21.0,1,female,1
27.0,4678.0,48.0,3,male,1
30.0,1948.0,60.0,4,female,1
22.0,2329.0,22.0,1,male,1
22.0,3236.0,27.0,2,male,1
4.0,1532.0,36.0,1,female,0
4.0,1951.0,37.0,3,female,1
12.0,2505.0,47.0,2,male,1
15.0,2459.0,29.0,4,male,0
4.0,2188.0,19.0,1,female,1
12.0,1894.0,37.0,1,female,1
17.0,2756.0,31.0,3,female,1
22.0,3323.0,37.0,1,male,1
21.0,1102.0,24.0,1,male,1
4.0,1528.0,37.0,4,male,0
9.0,2261.0,51.0,2,male,1
33.0,2661.0,37.0,4,male,1
8.0,3568.0,49.0,1,male,1
23.0,3067.0,22.0,3,male,1
39.0,1881.0,49.0,3,female,1
40.0,1397.0,31.0,1,female,1
4.0,2855.0,39.0,2,male,1
20.0,1624.0,19.0,1,female,1
14.0,1372.0,47.0,4,female,0
10.0,3640.0,34.0,2,male,1
32.0,1679.0,47.0,1,male,0
22.0,1933.0,39.0,1,male,1
37.0,2661.0,26.0,4,female,0
4.0,721.0,50.0,3,male,1
4.0,7993.0,53.0,4,male,0
18.0,5025.0,39.0,3,male,1
20.0,6309.0,34.0,2,male,1
37.0,2266.0,45.0,3,female,0
16.0,2534.0,40.0,2,male,0
27.0,3941.0,28.0,3,male,1
35.0,2553.0,23.0,1,male,0
4.0,2790.0,46.0,3,male,0
18.0,1915.0,28.0,3,male,1
13.0,1468.0,26.0,2,female,1
7.0,4621.0,38.0,3,male,1
13.0,3221.0,37.0,3,male,0
17.0,2575.0,26.0,1,male,0
47.0,1801.0,30.0,2,female,1
8.0,7555.0,38.0,4,male,0
15.0,1976.0,19.0,1,male,1
33.0,826.0,29.0,3,female,1
52.0,3143.0,22.0,4,male,1
4.0,722.0,45.0,3,male,1
28.0,4761.0,34.0,4,female,1
11.0,1731.0,42.0,3,female,0
40.0,2416.0,43.0,4,male,1
30.0,2452.0,26.0,4,male,0
25.0,2046.0,50.0,2,male,1
35.0,1134.0,36.0,1,male,1
23.0,3130.0,38.0,2,male,1
20.0,2766.0,19.0,4,female,1
26.0,1524.0,34.0,1,male,1
4.0,3505.0,43.0,1,female,1
20.0,3357.0,31.0,1,male,1
34.0,1427.0,50.0,4,male,1
4.0,2374.0,26.0,2,female,1
4.0,961.0,27.0,1,male,1
29.0,522.0,23.0,1,male,1
28.0,3768.0,23.0,3,male,1
21.0,2394.0,19.0,2,female,1
28.0,4547.0,24.0,3,male,1
18.0,2661.0,57.0,2,female,1
38.0,2879.0,42.0,2,female,0
7.0,2948.0,32.0,3,male,0
41.0,3318.0,54.0,4,male,1
19.0,3384.0,30.0,1,male,0
11.0,1312.0,28.0,1,male,1
30.0,3070.0,28.0,4,male,0
15.0,791.0,48.0,4,male,1
44.0,2847.0,42.0,2,female,1
15.0,7225.0,34.0,4,male,0
5.0,7019.0,34.0,3,male,1
4.0,5354.0,31.0,4,female,0
23.0,1707.0,42.0,1,male,0
49.0,3465.0,45.0,3,male,1
31.0,1490.0,45.0,4,male,0
20.0,4091.0,45.0,2,male,1
4.0,2160.0,42.0,1,male,0
4.0,1751.0,29.0,3,male,1
26.0,2991.0,25.0,1,male,1
13.0,4273.0,27.0,4,male,0
20.0,1069.0,29.0,1,female,1
20.0,2106.0,62.0,1,male,0
28.0,2769.0,41.0,4,male,1
12.0,2801.0,50.0,3,male,1
29.0,1579.0,31.0,4,male,1
35.0,2373.0,48.0,1,female,1
19.0,1675.0,37.0,1,male,1
28.0,3936.0,51.0,2,male,1
18.0,2960.0,21.0,4,male,0
13.0,5655.0,55.0,1,male,1
23.0,1695.0,41.0,3,female,1
17.0,1604.0,28.0,3,male,1
11.0,2769.0,42.0,2,male,1
18.0,4508.0,27.0,4,male,1
17.0,2819.0,47.0,4,male,1
33.0,2114.0,50.0,1,male,1
36.0,966.0,32.0,4,male,1
4.0,1993.0,32.0,3,female,0
4.0,2787.0,38.0,3,male,1
10.0,4383.0,36.0,4,male,0
35.0,1119.0,51.0,2,male,1
5.0,3220.0,29.0,4,male,1
5.0,2944.0,32.0,4,female,1
4.0,7347.0,34.0,2,male,1
9.0,4501.0,51.0,4,male,1
16.0,1036.0,53.0,4,male,1
33.0,1857.0,54.0,2,female,0
45.0,2193.0,21.0,4,male,1
21.0,1703.0,63.0,3,male,1
26.0,1889.0,19.0,1,male,1
28.0,1126.0,38.0,1,male,1
22.0,1940.0,37.0,3,female,1
26.0,1518.0,38.0,1,male,1
4.0,2069.0,65.0,4,female,0
28.0,1881.0,52.0,1,male,1
31.0,2701.0,51.0,2,male,1
4.0,2474.0,29.0,1,female,1
8.0,2445.0,65.0,4,male,1
24.0,2175.0,26.0,4,male,1
26.0,1160.0,46.0,2,female,1
28.0,2175.0,56.0,3,male,1
41.0,4792.0,47.0,4,male,1
30.0,2414.0,42.0,2,female,0
51.0,2529.0,47.0,4,male,0
16.0,3127.0,27.0,4,male,1
9.0,2473.0,47.0,1,male,1
4.0,1751.0,37.0,1,female,0
31.0,2081.0,50.0,1,male,0
38.0,1451.0,35.0,3,male,1
11.0,1370.0,49.0,3,female,1
21.0,2414.0,26.0,4,male,1
4.0,1867.0,49.0,2,female,0
42.0,1338.0,52.0,4,female,1
23.0,2659.0,26.0,3,male,1
33.0,3344.0,29.0,1,male,1
9.0,2193.0,23.0,2,female,1
24.0,1815.0,36.0,4,male,0
37.0,6263.0,19.0,1,female,1
24.0,2609.0,36.0,4,female,0
4.0,1839.0,29.0,2,male,1
10.0,3961.0,41.0,3,female,1
17.0,5456.0,37.0,2,male,1
28.0,1188.0,63.0,3,male,0
25.0,1321.0,45.0,3,male,1
33.0,2084.0,40.0,3,female,1
20.0,3420.0,43.0,2,female,0
4.0,1253.0,49.0,1,female,1
34.0,4816.0,41.0,3,male,1
26.0,2782.0,32.0,3,male,0
4.0,5933.0,51.0,3,male,1
19.0,2583.0,46.0,4,male,0
5.0,3143.0,19.0,3,male,1
51.0,3877.0,29.0,3,male,0
18.0,1954.0,41.0,3,female,1
22.0,1281.0,56.0,4,male,1
34.0,2074.0,51.0,4,female,1
4.0,999.0,39.0,4,female,1
30.0,1181.0,40.0,3,male,0
19.0,2316.0,47.0,1,male,1
27.0,3005.0,37.0,4,male,0
4.0,3823.0,50.0,4,female,1
27.0,5051.0,27.0,4,male,1
4.0,1635.0,45.0,1,female,1
22.0,1110.0,25.0,1,male,1
26.0,5218.0,31.0,1,male,0
28.0,2612.0,38.0,3,male,0
33.0,2587.0,52.0,2,male,1
4.0,1076.0,19.0,4,male,1
44.0,1336.0,51.0,2,female,1
19.0,3533.0,27.0,4,male,0
22.0,1656.0,38.0,4,female,0
34.0,4679.0,59.0,3,female,1
45.0,1400.0,30.0,3,male,1
11.0,4885.0,19.0,3,male,0
22.0,1181.0,57.0,3,male,1
24.0,1030.0,36.0,4,male,1
39.0,2090.0,36.0,1,male,1
26.0,1689.0,45.0,4,male,1
50.0,1615.0,25.0,3,female,0
32.0,3242.0,26.0,4,male,1
14.0,3600.0,21.0,1,male,1
13.0,1222.0,37.0,3,female,1
19.0,3770.0,29.0,2,male,1
21.0,5097.0,36.0,3,male,1
13.0,4727.0,43.0,1,female,1
25.0,2262.0,28.0,1,male,1
33.0,1940.0,32.0,2,female,1
17.0,2394.0,40.0,3,male,0
35.0,2906.0,19.0,2,female,0
31.0,1518.0,57.0,1,male,1
27.0,1049.0,59.0,2,male,1
41.0,2738.0,37.0,2,female,1
40.0,2873.0,46.0,2,female,1
7.0,2519.0,44.0,3,male,1
25.0,1188.0,21.0,4,male,0
29.0,958.0,30.0,1,female,0
7.0,1966.0,39.0,3,female,0
4.0,2959.0,31.0,4,female,0
20.0,3994.0,57.0,2,male,1
9.0,1849.0,40.0,4,male,1
18.0,1039.0,40.0,2,female,1
5.0,1274.0,22.0,2,female,1
30.0,1820.0,21.0,2,female,1
7.0,3374.0,30.0,1,male,0
4.0,904.0,52.0,2,female,1
17.0,1746.0,22.0,1,female,1
22.0,1594.0,35.0,2,male,1
8.0,2288.0,42.0,3,male,1
26.0,2022.0,29.0,4,female,1
6.0,1385.0,27.0,2,male,1
44.0,3808.0,32.0,2,female,1
27.0,4611.0,24.0,4,female,0
27.0,3914.0,19.0,4,male,1
22.0,3181.0,19.0,1,male,1
22.0,3692.0,50.0,1,male,1
4.0,3119.0,19.0,2,male,0
25.0,2618.0,48.0,3,male,1
30.0,967.0,19.0,3,female,1
10.0,2661.0,33.0,1,male,1
24.0,3186.0,22.0,3,female,0
7.0,1843.0,25.0,2,female,1
33.0,3935.0,44.0,4,male,1
22.0,2484.0,28.0,2,male,0
42.0,1330.0,37.0,1,female,1
33.0,4289.0,19.0,4,female,1
14.0,1522.0,19.0,4,female,1
24.0,3032.0,51.0,4,female,1
46.0,1352.0,44.0,2,male,1
39.0,1225.0,31.0,3,female,1
15.0,3152.0,36.0,2,male,1
8.0,1710.0,38.0,1,female,1
13.0,1940.0,37.0,4,female,0
10.0,2012.0,36.0,4,male,0
15.0,2813.0,37.0,4,male,1
59.0,5810.0,40.0,1,male,1
27.0,2059.0,55.0,4,female,1
41.0,2785.0,32.0,3,female,1
8.0,2035.0,19.0,4,male,1
27.0,5933.0,44.0,1,male,1
33.0,2748.0,58.0,1,female,1
4.0,1551.0,60.0,1,female,0
12.0,1840.0,39.0,3,male,1
4.0,5848.0,43.0,1,male,1
4.0,2590.0,68.0,1,male,1
10.0,6764.0,19.0,2,male,1
31.0,1512.0,42.0,3,female,0
34.0,3722.0,41.0,3,male,1
14.0,2175.0,27.0,2,male,1
8.0,2499.0,42.0,1,male,1
41.0,2808.0,38.0,4,female,0
21.0,3915.0,26.0,3,male,1
18.0,2266.0,35.0,1,male,1
45.0,3152.0,64.0,3,male,1
18.0,1792.0,37.0,1,male,1
4.0,1926.0,33.0,1,male,1
34.0,3407.0,54.0,3,male,1
14.0,3827.0,40.0,4,male,0
4.0,2596.0,45.0,1,female,1
34.0,6143.0,45.0,2,male,1
9.0,1619.0,35.0,3,female,1
13.0,1210.0,46.0,4,female,1
29.0,4465.0,28.0,1,female,1
36.0,3186.0,43.0,3,male,1
4.0,1766.0,30.0,2,female,1
26.0,5728.0,60.0,4,female,0
34.0,2363.0,51.0,4,male,1
39.0,8107.0,58.0,4,male,1
20.0,1007.0,46.0,2,male,1
11.0,1752.0,53.0,4,male,0
27.0,3745.0,30.0,3,male,0
4.0,5059.0,19.0,1,male,1
39.0,5921.0,57.0,1,female,0
15.0,1975.0,40.0,3,male,0
4.0,2574.0,39.0,2,male,1
25.0,3344.0,19.0,4,male,1
36.0,4119.0,67.0,4,male,1
29.0,2046.0,39.0,4,male,0
6.0,2414.0,40.0,4,male,0
41.0,1049.0,32.0,1,female,0
27.0,4580.0,48.0,2,male,0
21.0,1552.0,39.0,1,male,1
19.0,3460.0,19.0,1,male,0
35.0,2999.0,27.0,1,female,0
27.0,3112.0,44.0,1,male,1
22.0,2185.0,42.0,4,male,1
24.0,3722.0,20.0,1,male,1
24.0,3599.0,42.0,3,female,1
22.0,1512.0,34.0,2,male,1
21.0,2478.0,19.0,1,male,0
24.0,2893.0,46.0,4,male,1
40.0,1541.0,26.0,2,male,0
8.0,3036.0,26.0,3,female,1
4.0,4611.0,40.0,4,male,1
11.0,4980.0,19.0,2,male,0
26.0,2192.0,44.0,4,female,1
16.0,483.0,49.0,1,male,1
21.0,3833.0,31.0,3,male,1
30.0,3878.0,52.0,2,male,1
26.0,2478.0,53.0,3,female,1
27.0,2761.0,19.0,2,male,1
32.0,1948.0,27.0,3,male,1
28.0,1607.0,37.0,2,male,1
15.0,3796.0,40.0,4,female,0
15.0,5139.0,23.0,1,male,1
19.0,2857.0,27.0,3,female,1
7.0,1486.0,36.0,1,female,1
16.0,1069.0,43.0,2,male,1
7.0,3640.0,39.0,3,male,1
12.0,3632.0,51.0,1,male,1
4.0,5097.0,46.0,4,male,1
4.0,2178.0,43.0,1,female,1
37.0,1949.0,35.0,4,female,1
4.0,1865.0,24.0,4,male,0
26.0,4472.0,63.0,4,male,1
28.0,6882.0,27.0,2,male,1
33.0,1633.0,31.0,1,female,0
